GEO_ID,Total Population,White Population,Black Population,American Indian Population,Asian Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some other race,Year
371190064052,620,460,47,0,68,0,26,19,2013
371190064061,2322,1516,248,0,0,0,558,0,2013
371190064062,1127,894,190,0,43,0,0,0,2013
371190064063,3732,2908,106,0,130,0,535,53,2013
371190064071,1572,1100,85,0,269,0,100,18,2013
371190064072,1950,1859,49,0,38,0,0,4,2013
371199801001,0,0,0,0,0,0,0,0,2013
371199802001,0,0,0,0,0,0,0,0,2013
371199803001,0,0,0,0,0,0,0,0,2013
371190001001,822,658,41,0,78,0,13,32,2014
371190001002,1543,1175,203,0,31,0,116,18,2014
371190001003,725,666,29,0,0,0,12,18,2014
371190001004,320,155,65,0,0,0,60,40,2014
371190001005,654,485,51,0,35,0,32,51,2014
371190003001,503,334,133,14,13,0,3,6,2014
371190004001,1272,977,142,8,89,0,49,7,2014
371190004002,977,657,193,0,9,0,46,72,2014
371190005001,1348,1003,285,0,35,0,25,0,2014
371190005002,995,525,311,0,56,0,103,0,2014
371190005003,2299,1324,841,0,85,0,40,9,2014
371190006001,906,550,304,0,29,0,23,0,2014
371190006002,1616,840,674,0,20,0,73,9,2014
371190007001,778,369,366,0,2,0,38,3,2014
371190008001,1792,93,1526,11,0,0,118,44,2014
371190008002,631,98,514,0,0,0,8,11,2014
371190009001,791,193,567,0,12,0,11,8,2014
371190009002,888,164,695,0,0,0,29,0,2014
371190010001,1098,936,135,0,20,0,7,0,2014
371190010002,523,398,54,0,15,0,56,0,2014
371190010003,771,715,8,0,0,0,27,21,2014
371190011001,550,479,67,0,0,0,0,4,2014
371190011002,1379,1213,69,11,10,0,25,51,2014
371190012001,2412,741,529,0,0,0,1085,57,2014
371190012002,1784,521,383,0,286,0,483,111,2014
371190012003,1386,1306,49,0,0,0,0,31,2014
371190013001,2107,732,1018,0,59,0,180,118,2014
371190013002,1049,214,599,78,76,0,82,0,2014
371190013003,688,531,62,0,60,0,23,12,2014
371190014001,1681,752,708,0,33,0,188,0,2014
371190014002,1136,901,178,0,28,0,29,0,2014
371190015041,4614,458,2766,0,42,0,1261,87,2014
371190015042,1309,180,934,0,0,0,116,79,2014
371190015043,1472,96,1012,0,61,0,249,54,2014
371190015051,3245,1068,1178,0,26,0,831,142,2014
371190015071,1768,0,455,0,0,0,1313,0,2014
371190015072,1074,151,608,0,0,0,302,13,2014
371190015073,946,36,593,5,190,0,93,29,2014
371190015081,3048,939,987,0,0,245,772,105,2014
371190015082,2183,589,1445,0,54,0,67,28,2014
371190015083,625,17,337,0,0,0,271,0,2014
371190015091,1436,37,998,0,0,0,172,229,2014
371190015092,1861,83,1165,0,13,0,600,0,2014
371190015101,2130,279,1470,0,103,0,278,0,2014
371190015102,880,79,574,0,199,0,22,6,2014
371190016031,2512,959,756,0,33,0,764,0,2014
371190016032,2175,736,480,0,132,0,741,86,2014
371190016051,2441,516,540,0,273,0,1032,80,2014
371190016061,3096,816,417,0,421,0,1442,0,2014
371190016062,1304,392,792,0,32,0,57,31,2014
371190016071,3318,708,1577,21,185,11,740,76,2014
371190016081,2597,361,1069,0,29,0,1054,84,2014
371190016082,1116,339,381,101,0,0,227,68,2014
371190016091,899,149,614,0,0,0,90,46,2014
371190016092,2082,472,733,0,194,0,683,0,2014
371190017011,1376,868,260,0,66,0,153,29,2014
371190017012,2406,417,1056,5,357,0,438,133,2014
371190017021,1341,474,387,0,39,0,441,0,2014
371190017022,418,336,82,0,0,0,0,0,2014
371190017023,1052,667,187,0,0,0,175,23,2014
371190017024,2831,253,853,0,525,0,1168,32,2014
371190018011,466,259,81,6,0,0,86,34,2014
371190018012,412,288,100,0,0,0,24,0,2014
371190018013,488,321,167,0,0,0,0,0,2014
371190018021,1371,614,372,0,362,0,0,23,2014
371190018022,1301,854,351,0,0,0,96,0,2014
371190019101,2581,138,801,54,28,0,1560,0,2014
371190019102,1224,222,768,0,69,0,113,52,2014
371190019103,1634,469,529,0,20,0,610,6,2014
371190019111,1118,361,584,21,134,0,0,18,2014
371190019112,1531,724,560,16,11,0,188,32,2014
371190019113,3241,967,1471,16,0,0,787,0,2014
371190019121,2530,332,646,0,242,0,1258,52,2014
371190019122,957,38,452,0,56,0,319,92,2014
371190019123,1299,177,940,0,0,0,141,41,2014
371190019124,1567,25,749,0,158,0,619,16,2014
371190019141,2078,191,667,0,201,0,1012,7,2014
371190019142,1766,869,464,0,69,0,347,17,2014
371190019151,840,238,341,0,0,0,211,50,2014
371190019152,2409,996,1185,0,19,0,122,87,2014
371190019153,972,181,538,0,142,0,78,33,2014
371190019154,2039,228,738,0,0,0,1041,32,2014
371190019161,1417,665,541,0,27,0,157,27,2014
371190019162,2039,583,983,0,22,0,393,58,2014
371190019171,2352,688,464,38,19,0,1129,14,2014
371190019172,1928,1079,195,0,0,0,545,109,2014
371190019181,390,227,150,0,0,0,0,13,2014
371190019182,1807,599,802,0,16,0,365,25,2014
371190019183,1679,183,1168,0,0,30,256,42,2014
371190019191,1826,360,473,0,343,0,650,0,2014
371190019192,1791,541,797,0,271,0,182,0,2014
371190019193,904,146,626,0,0,0,120,12,2014
371190019201,2645,202,1590,0,55,0,769,29,2014
371190019202,925,252,324,18,96,0,227,8,2014
371190019203,789,139,288,0,71,95,184,12,2014
371190019211,2242,682,991,0,38,0,470,61,2014
371190019221,1900,320,912,0,145,0,398,125,2014
371190019222,3035,413,1242,0,93,0,1055,232,2014
371190019231,2470,634,893,8,38,0,818,79,2014
371190019232,1781,205,1140,0,17,0,411,8,2014
371190020021,2070,1819,152,0,49,0,50,0,2014
371190020022,1780,1672,94,0,0,0,14,0,2014
371190020023,1418,1091,172,0,93,0,40,22,2014
371190020024,1258,782,174,0,265,0,31,6,2014
371190020031,1238,937,19,0,0,0,282,0,2014
371190020032,1424,1356,0,0,0,0,68,0,2014
371190020033,1088,875,0,0,46,0,140,27,2014
371190020034,591,565,0,0,26,0,0,0,2014
371190020035,1286,598,564,0,0,0,32,92,2014
371190020041,1611,1497,20,0,78,0,0,16,2014
371190020042,1391,1216,6,0,0,16,153,0,2014
371190020043,1867,671,577,0,5,0,595,19,2014
371190021001,608,344,235,0,0,0,29,0,2014
371190021002,1916,1104,626,0,0,0,176,10,2014
371190022001,1199,922,74,0,119,0,30,54,2014
371190022002,871,822,48,0,0,0,1,0,2014
371190022003,843,774,0,0,0,0,0,69,2014
371190022004,1784,1703,53,0,28,0,0,0,2014
371190023001,462,42,407,0,0,0,0,13,2014
371190023002,2460,122,1942,5,0,0,362,29,2014
371190024001,1156,957,111,0,65,0,13,10,2014
371190024002,1210,1014,185,0,0,0,11,0,2014
371190024003,544,461,0,33,0,0,0,50,2014
371190025001,1115,924,55,2,30,0,63,41,2014
371190025002,610,459,120,0,21,0,10,0,2014
371190026001,858,458,240,0,83,0,55,22,2014
371190027011,673,657,0,0,0,0,16,0,2014
371190027012,1146,1049,33,0,1,0,60,3,2014
371190027013,445,410,7,0,0,0,28,0,2014
371190027021,2684,2416,140,3,0,0,60,65,2014
371190027022,2119,2084,18,0,0,0,17,0,2014
371190027023,882,784,70,0,0,0,28,0,2014
371190028001,963,868,11,0,0,0,39,45,2014
371190028002,1175,1114,43,0,8,0,0,10,2014
371190028003,1760,1625,0,0,17,0,86,32,2014
371190029031,984,984,0,0,0,0,0,0,2014
371190029032,1047,1047,0,0,0,0,0,0,2014
371190029033,1351,1096,111,0,85,0,27,32,2014
371190029041,1477,1365,0,0,61,0,0,51,2014
371190029042,2026,1065,282,0,339,0,340,0,2014
371190029043,1349,1130,163,0,0,0,48,8,2014
371190029044,547,497,34,0,0,0,16,0,2014
371190029045,1284,1021,263,0,0,0,0,0,2014
371190029051,2029,1900,52,0,42,0,23,12,2014
371190029052,1079,981,0,0,0,0,62,36,2014
371190029061,1111,820,66,0,123,0,7,95,2014
371190029062,1723,1494,28,69,40,0,0,92,2014
371190029063,1725,1541,43,0,131,0,0,10,2014
371190030061,1670,1522,17,16,71,0,24,20,2014
371190030062,2474,2151,136,0,140,0,11,36,2014
371190030071,915,784,0,0,24,0,0,107,2014
371190030072,1950,1692,103,0,58,0,68,29,2014
371190030073,1631,1577,0,0,54,0,0,0,2014
371190030074,1919,1073,743,0,0,0,41,62,2014
371190030075,572,556,16,0,0,0,0,0,2014
371190030081,1893,1749,68,16,0,0,60,0,2014
371190030082,1605,1031,121,0,285,0,140,28,2014
371190030083,2318,1520,46,101,467,0,184,0,2014
371190030111,1818,1561,131,0,0,0,40,86,2014
371190030112,611,496,0,0,0,0,115,0,2014
371190030113,1331,1245,62,0,0,0,0,24,2014
371190030114,909,768,0,0,13,0,114,14,2014
371190030115,1179,1061,85,0,0,0,0,33,2014
371190030121,1456,1321,31,0,42,0,50,12,2014
371190030122,2909,1843,176,0,205,0,666,19,2014
371190030131,3322,2698,314,0,145,0,165,0,2014
371190030132,2120,1911,42,0,34,0,118,15,2014
371190030151,1447,1259,28,0,0,0,152,8,2014
371190030152,1779,1450,151,0,45,0,93,40,2014
371190030153,1178,984,28,0,122,0,44,0,2014
371190030161,2176,1499,378,0,30,0,171,98,2014
371190030162,978,946,0,0,7,0,25,0,2014
371190030163,1335,980,226,19,44,0,9,57,2014
371190030171,1116,843,201,0,63,0,9,0,2014
371190030172,2185,1899,183,0,13,0,90,0,2014
371190030181,2535,1925,156,0,229,0,225,0,2014
371190031021,1600,1346,101,0,66,0,87,0,2014
371190031022,1611,922,82,0,373,0,156,78,2014
371190031023,1358,185,159,0,0,0,881,133,2014
371190031031,1505,1175,115,0,61,0,154,0,2014
371190031032,2679,1960,183,16,133,0,268,119,2014
371190031033,466,466,0,0,0,0,0,0,2014
371190031051,1453,1345,84,0,0,0,24,0,2014
371190031052,2134,1847,23,0,8,0,141,115,2014
371190031061,2251,791,208,0,0,0,1089,163,2014
371190031062,927,648,203,8,0,0,23,45,2014
371190031081,1291,204,532,17,0,0,520,18,2014
371190031082,1657,834,397,0,48,0,347,31,2014
371190031091,2473,380,776,0,156,0,1092,69,2014
371190031092,1727,136,800,0,14,0,694,83,2014
371190032011,1366,603,22,0,27,0,714,0,2014
371190032012,1199,468,135,0,133,0,463,0,2014
371190032031,2083,991,568,0,86,0,367,71,2014
371190032032,747,313,212,8,58,0,144,12,2014
371190032041,1013,888,12,0,0,0,0,113,2014
371190032042,1444,1014,237,0,156,0,8,29,2014
371190032043,779,771,8,0,0,0,0,0,2014
371190033001,1706,1110,470,0,20,0,24,82,2014
371190033002,763,375,51,0,19,0,253,65,2014
371190033003,671,342,316,0,0,0,0,13,2014
371190034001,2153,2032,0,0,91,0,0,30,2014
371190034002,830,782,28,0,19,0,1,0,2014
371190034003,1048,1006,0,0,0,0,13,29,2014
371190034004,711,642,0,0,0,0,29,40,2014
371190035001,1432,1296,77,0,17,0,24,18,2014
371190035002,1230,1133,0,0,25,0,41,31,2014
371190036001,442,185,246,0,0,0,11,0,2014
371190036002,1196,374,788,0,8,15,0,11,2014
371190036003,855,39,663,0,35,0,118,0,2014
371190036004,946,37,909,0,0,0,0,0,2014
371190037001,1387,570,534,0,62,0,221,0,2014
371190037002,1336,2,1334,0,0,0,0,0,2014
371190038021,1304,25,1241,0,0,0,38,0,2014
371190038022,1497,0,1313,0,0,0,171,13,2014
371190038023,797,179,327,5,0,0,284,2,2014
371190038051,1777,434,309,12,942,0,39,41,2014
371190038061,3249,627,1846,0,146,0,630,0,2014
371190038062,1743,452,521,0,0,0,770,0,2014
371190038063,2045,273,862,0,561,0,339,10,2014
371190038064,2507,536,914,0,261,0,775,21,2014
371190038071,1226,202,434,13,146,0,408,23,2014
371190038072,3467,83,1896,0,0,0,1447,41,2014
371190038081,2124,30,591,0,0,0,1471,32,2014
371190038082,3881,268,1196,0,154,0,2093,170,2014
371190039021,1663,50,1107,0,400,0,25,81,2014
371190039022,1444,0,1304,0,0,0,50,90,2014
371190039023,838,0,834,0,0,0,0,4,2014
371190039024,1119,0,1085,0,0,3,0,31,2014
371190039031,1002,46,910,0,0,0,7,39,2014
371190039032,685,24,373,0,46,0,209,33,2014
371190040001,1157,223,785,0,124,0,25,0,2014
371190040002,680,81,470,0,42,0,57,30,2014
371190040003,722,221,470,0,31,0,0,0,2014
371190040004,1572,293,1279,0,0,0,0,0,2014
371190041001,822,77,628,0,0,0,89,28,2014
371190041002,1767,1187,419,0,77,0,22,62,2014
371190041003,117,15,102,0,0,0,0,0,2014
371190041004,786,88,615,0,73,0,10,0,2014
371190042001,706,77,557,0,25,0,7,40,2014
371190042002,797,41,746,0,0,0,0,10,2014
371190042003,930,50,799,0,81,0,0,0,2014
371190042004,919,160,727,0,0,0,32,0,2014
371190043021,1026,193,575,0,126,0,88,44,2014
371190043022,2092,397,1266,0,86,0,286,57,2014
371190043023,1399,350,909,0,0,0,140,0,2014
371190043031,2411,683,1234,0,88,0,359,47,2014
371190043041,2639,558,1302,0,505,0,169,105,2014
371190043042,941,91,821,0,0,0,21,8,2014
371190043051,2125,490,1097,0,341,0,164,33,2014
371190043052,3280,154,2077,0,22,0,970,57,2014
371190044001,1035,145,551,0,55,0,284,0,2014
371190044002,3813,216,3092,0,44,173,194,94,2014
371190045001,1089,18,909,0,78,0,26,58,2014
371190045002,1454,73,1198,0,170,0,0,13,2014
371190045003,456,117,292,0,27,0,0,20,2014
371190046001,1265,77,1182,0,0,0,0,6,2014
371190046002,1984,31,1869,74,0,0,0,10,2014
371190047001,2029,417,1494,0,26,0,63,29,2014
371190048001,1231,16,1100,0,0,0,115,0,2014
371190048002,1122,10,931,0,9,0,146,26,2014
371190048003,1090,12,1031,0,0,0,0,47,2014
371190049001,655,29,618,8,0,0,0,0,2014
371190050001,1466,50,1325,5,0,0,63,23,2014
371190050002,106,0,106,0,0,0,0,0,2014
371190051001,1269,66,1191,0,0,0,0,12,2014
371190051002,1237,16,993,0,3,0,15,210,2014
371190052001,759,3,665,0,0,0,91,0,2014
371190052002,740,22,662,0,0,0,48,8,2014
371190052003,1176,121,1033,0,0,0,22,0,2014
371190053011,3058,296,1808,31,84,0,712,127,2014
371190053012,658,100,130,0,0,0,402,26,2014
371190053051,1749,188,1347,0,0,0,214,0,2014
371190053052,1087,58,963,0,0,0,66,0,2014
371190053053,2310,124,1643,0,28,0,515,0,2014
371190053061,525,23,374,0,0,0,122,6,2014
371190053062,1768,88,1148,0,0,0,525,7,2014
371190053071,2029,31,1265,10,0,0,679,44,2014
371190053072,1306,63,752,0,32,0,459,0,2014
371190053081,2225,120,624,0,0,0,1444,37,2014
371190053082,1071,0,630,0,0,0,415,26,2014
371190054011,3240,261,2265,0,321,0,393,0,2014
371190054012,2443,13,2344,0,84,0,0,2,2014
371190054013,1552,193,1299,0,0,0,16,44,2014
371190054031,2180,530,1208,144,206,0,61,31,2014
371190054032,1791,116,1074,20,0,0,553,28,2014
371190054041,2715,365,2167,0,0,0,138,45,2014
371190054042,2308,422,1387,0,14,0,485,0,2014
371190055081,2509,1695,691,12,35,0,61,15,2014
371190055082,1828,978,542,0,158,0,119,31,2014
371190055091,1699,611,646,0,87,0,266,89,2014
371190055092,1592,802,708,0,60,0,0,22,2014
371190055093,2040,876,561,0,176,0,403,24,2014
371190055101,1918,438,925,0,7,0,540,8,2014
371190055102,3849,386,2417,0,84,0,835,127,2014
371190055111,1310,159,1124,0,0,0,15,12,2014
371190055112,1250,380,604,0,59,29,98,80,2014
371190055113,1669,659,498,0,143,0,285,84,2014
371190055121,1043,292,697,0,0,0,54,0,2014
371190055122,959,199,626,0,0,0,134,0,2014
371190055123,2732,557,1811,0,90,0,223,51,2014
371190055131,2024,640,1060,0,15,0,122,187,2014
371190055132,1312,673,341,0,88,0,118,92,2014
371190055133,622,507,82,0,0,0,23,10,2014
371190055141,2387,983,1328,0,12,0,51,13,2014
371190055142,1524,914,339,0,0,0,271,0,2014
371190055143,3017,1496,1015,0,79,0,178,249,2014
371190055151,2439,1523,421,0,133,0,239,123,2014
371190055161,1755,1202,202,23,208,0,49,71,2014
371190055171,3453,1755,1489,0,59,0,143,7,2014
371190055172,1411,1117,170,0,0,0,79,45,2014
371190055181,3305,1598,882,0,582,0,234,9,2014
371190055182,1755,699,788,0,25,0,230,13,2014
371190055191,3363,1969,1145,0,0,0,249,0,2014
371190055192,1758,975,473,0,180,0,79,51,2014
371190055201,3590,931,1473,18,991,0,177,0,2014
371190055202,840,239,411,0,0,0,190,0,2014
371190055211,543,344,92,0,0,0,97,10,2014
371190055212,1913,546,929,0,319,0,90,29,2014
371190055213,4170,1128,2447,0,403,0,137,55,2014
371190055221,1279,101,897,0,260,0,21,0,2014
371190055222,2090,830,816,0,379,0,24,41,2014
371190055223,1337,198,594,0,240,0,305,0,2014
371190055231,566,290,248,0,0,0,0,28,2014
371190055232,2140,968,421,112,413,0,187,39,2014
371190055233,2358,793,462,0,1103,0,0,0,2014
371190055241,948,44,100,0,727,0,77,0,2014
371190055242,630,98,339,0,53,0,86,54,2014
371190055243,2957,238,2114,0,136,0,346,123,2014
371190055244,1684,198,1248,0,179,0,0,59,2014
371190055245,1136,402,481,0,0,0,253,0,2014
371190055246,1097,248,645,0,26,0,124,54,2014
371190056041,2171,1152,431,0,294,0,207,87,2014
371190056042,1991,1017,652,0,131,0,83,108,2014
371190056043,1345,777,309,0,76,0,85,98,2014
371190056051,1797,522,975,0,97,0,146,57,2014
371190056052,1178,537,497,0,92,0,52,0,2014
371190056053,2390,1049,818,0,287,0,146,90,2014
371190056091,3828,1392,1260,25,579,0,344,228,2014
371190056101,1099,553,224,0,69,0,179,74,2014
371190056102,3007,833,1617,0,238,0,207,112,2014
371190056111,2783,1010,1219,0,117,0,423,14,2014
371190056121,2908,375,1306,0,297,0,735,195,2014
371190056122,1824,597,720,0,303,0,116,88,2014
371190056131,1904,307,1224,0,39,0,317,17,2014
371190056141,1754,344,963,0,34,0,381,32,2014
371190056142,2242,651,1434,0,0,0,112,45,2014
371190056143,2399,728,1101,0,81,0,433,56,2014
371190056151,1195,382,568,0,37,0,208,0,2014
371190056161,1945,539,727,0,36,0,643,0,2014
371190056171,2032,339,981,0,334,0,373,5,2014
371190056172,52,52,0,0,0,0,0,0,2014
371190056181,1972,1148,500,0,12,0,303,9,2014
371190056182,1533,242,1026,0,9,0,192,64,2014
371190056191,2397,741,1491,0,48,0,110,7,2014
371190056192,1770,691,501,12,72,0,472,22,2014
371190056201,2001,336,1076,0,0,0,545,44,2014
371190056202,2303,837,527,0,15,0,889,35,2014
371190056203,2213,628,1405,0,8,0,34,138,2014
371190056211,3051,1407,868,0,16,0,304,456,2014
371190056212,675,402,220,0,0,0,37,16,2014
371190056213,699,372,212,20,8,0,34,53,2014
371190057061,2140,1301,330,0,222,0,173,114,2014
371190057062,1387,779,124,0,22,0,295,167,2014
371190057063,1559,1195,183,0,0,0,166,15,2014
371190057064,1395,1170,38,0,123,0,48,16,2014
371190057091,1970,1588,150,0,0,0,232,0,2014
371190057092,1968,1426,339,0,69,0,80,54,2014
371190057101,1814,511,823,0,60,0,375,45,2014
371190057102,2243,758,914,0,87,0,295,189,2014
371190057111,630,330,238,0,0,0,62,0,2014
371190057112,2296,2077,140,0,62,0,17,0,2014
371190057113,3439,2960,340,12,48,0,79,0,2014
371190057121,2571,1904,312,0,0,0,355,0,2014
371190057122,1430,1203,20,0,162,0,25,20,2014
371190057131,1624,1495,81,0,48,0,0,0,2014
371190057132,2116,1859,15,0,40,0,202,0,2014
371190057141,2232,1686,421,0,0,0,125,0,2014
371190057142,1493,1299,100,0,0,0,94,0,2014
371190057143,1398,1154,88,0,61,0,0,95,2014
371190057151,2597,2318,50,24,52,0,67,86,2014
371190057161,2020,934,511,0,76,0,489,10,2014
371190057162,2351,859,872,0,45,0,406,169,2014
371190057171,2503,680,1386,0,48,0,330,59,2014
371190057172,1050,531,249,0,95,0,122,53,2014
371190057173,2413,1712,483,0,91,0,110,17,2014
371190058111,2247,1753,226,17,15,0,105,131,2014
371190058112,1762,1486,115,0,18,0,127,16,2014
371190058121,2422,1833,293,0,74,0,207,15,2014
371190058122,2305,1503,389,10,158,0,77,168,2014
371190058123,1757,810,556,0,123,0,211,57,2014
371190058151,2901,2311,208,9,67,0,270,36,2014
371190058152,861,598,162,0,61,0,0,40,2014
371190058161,3140,2573,215,0,112,0,170,70,2014
371190058162,960,705,97,0,75,0,83,0,2014
371190058171,1225,960,0,0,54,0,211,0,2014
371190058172,2832,2376,135,0,112,0,189,20,2014
371190058231,817,752,30,0,0,0,35,0,2014
371190058232,1887,1563,49,17,157,0,0,101,2014
371190058233,2455,2016,93,37,95,0,128,86,2014
371190058234,3420,2491,307,0,294,0,255,73,2014
371190058241,3380,383,1530,0,212,0,1255,0,2014
371190058251,2724,1175,718,0,0,0,815,16,2014
371190058252,2048,1360,203,0,4,0,430,51,2014
371190058261,554,272,78,0,0,0,204,0,2014
371190058262,2194,1460,227,0,107,0,395,5,2014
371190058271,2760,857,1535,0,9,0,344,15,2014
371190058281,2361,2159,97,0,78,0,27,0,2014
371190058282,459,459,0,0,0,0,0,0,2014
371190058283,1041,980,17,0,0,0,14,30,2014
371190058291,1019,531,206,0,193,0,89,0,2014
371190058292,1426,450,311,0,93,0,531,41,2014
371190058301,1165,816,34,45,41,0,179,50,2014
371190058302,2346,1607,178,7,108,0,362,84,2014
371190058311,2237,1926,142,55,0,0,64,50,2014
371190058312,1943,1183,595,0,122,0,0,43,2014
371190058313,357,271,68,0,0,0,0,18,2014
371190058321,2970,2289,161,0,251,0,237,32,2014
371190058331,1234,1185,32,0,17,0,0,0,2014
371190058332,2439,2160,53,7,181,0,38,0,2014
371190058333,1214,1084,94,13,23,0,0,0,2014
371190058341,3030,2281,435,0,140,0,42,132,2014
371190058342,1315,819,139,0,171,0,165,21,2014
371190058351,2753,2471,69,37,91,0,48,37,2014
371190058361,2625,1684,229,0,15,0,691,6,2014
371190058362,1565,1069,195,0,87,0,191,23,2014
371190058371,1771,1114,39,0,258,0,266,94,2014
371190058372,1413,887,169,0,157,0,185,15,2014
371190058373,569,490,0,0,79,0,0,0,2014
371190058374,2731,1981,79,0,234,0,199,238,2014
371190058381,2182,1420,125,18,368,0,220,31,2014
371190058382,1897,1308,188,0,273,0,120,8,2014
371190058383,3025,1647,416,0,586,0,328,48,2014
371190058391,2791,2209,124,0,183,0,98,177,2014
371190058401,2564,2134,100,7,166,0,88,69,2014
371190058411,2602,2094,63,0,226,0,219,0,2014
371190058412,1392,782,166,0,217,0,227,0,2014
371190058413,2198,1921,80,10,87,0,100,0,2014
371190058421,1685,1160,242,0,271,0,0,12,2014
371190058422,1341,1070,15,0,235,0,21,0,2014
371190058423,3262,2300,125,0,227,0,219,391,2014
371190058431,1991,1500,33,0,410,0,7,41,2014
371190058432,1181,909,79,0,27,0,147,19,2014
371190058441,3455,2207,147,0,587,0,376,138,2014
371190058442,4019,3174,174,14,485,0,84,88,2014
371190058451,1401,1062,8,0,171,0,10,150,2014
371190058452,2913,1728,218,0,614,0,200,153,2014
371190058461,1602,1493,27,0,76,0,6,0,2014
371190058462,2253,1915,53,0,280,0,5,0,2014
371190058471,1210,1073,0,0,90,0,47,0,2014
371190058472,2366,1741,168,0,145,0,128,184,2014
371190058473,831,405,41,52,42,0,123,168,2014
371190058481,2757,2358,0,0,281,0,43,75,2014
371190058482,1768,1448,234,0,66,0,5,15,2014
371190058483,1008,782,145,0,36,0,45,0,2014
371190059061,1708,1232,412,5,8,0,7,44,2014
371190059062,390,248,0,0,76,0,48,18,2014
371190059063,1316,557,92,0,12,0,655,0,2014
371190059064,443,203,221,0,0,0,19,0,2014
371190059071,3280,1402,939,0,370,0,522,47,2014
371190059072,1459,671,311,0,6,0,471,0,2014
371190059081,1542,1223,239,0,60,0,0,20,2014
371190059091,4992,1864,1419,0,84,0,1412,213,2014
371190059092,2447,483,1020,22,202,0,720,0,2014
371190059101,5048,1832,1666,0,381,0,1075,94,2014
371190059111,2688,2040,447,0,67,0,36,98,2014
371190059112,2569,1403,753,0,64,0,232,117,2014
371190059121,1807,727,440,0,118,0,495,27,2014
371190059122,3005,574,1453,7,346,0,608,17,2014
371190059131,1574,369,472,0,146,0,537,50,2014
371190059132,3567,1200,1193,0,231,0,789,154,2014
371190059133,1489,525,336,0,248,0,293,87,2014
371190059141,2365,1126,560,0,31,0,515,133,2014
371190059142,988,510,215,24,73,0,152,14,2014
371190059143,2262,737,1025,15,0,0,346,139,2014
371190059151,1930,721,585,0,200,25,241,158,2014
371190059161,1275,226,633,0,88,0,303,25,2014
371190059162,878,13,409,225,0,0,115,116,2014
371190059171,3184,1819,767,0,82,0,465,51,2014
371190059172,2744,1003,971,0,145,0,454,171,2014
371190059181,3644,1495,876,0,369,0,717,187,2014
371190060051,2858,1252,1213,0,23,0,265,105,2014
371190060061,3047,666,1552,0,268,0,370,191,2014
371190060062,2025,965,769,0,0,0,285,6,2014
371190060063,1118,451,26,41,485,0,105,10,2014
371190060071,3117,419,2121,0,0,0,465,112,2014
371190060072,1808,1204,480,0,64,0,39,21,2014
371190060073,1985,1390,360,0,159,0,0,76,2014
371190060081,1578,837,320,0,52,0,305,64,2014
371190060082,2081,906,936,0,129,0,16,94,2014
371190060091,1247,820,297,0,51,0,61,18,2014
371190060092,1307,310,926,0,10,0,33,28,2014
371190060101,2533,1948,448,0,92,0,45,0,2014
371190060102,2549,681,1701,0,10,0,44,113,2014
371190060103,821,103,432,0,0,0,275,11,2014
371190060104,762,250,512,0,0,0,0,0,2014
371190061031,2289,1485,677,9,63,0,23,32,2014
371190061032,1333,686,376,0,119,0,152,0,2014
371190061041,1124,539,422,0,0,0,96,67,2014
371190061042,1620,889,573,0,0,0,0,158,2014
371190061043,4262,1358,2673,13,22,0,76,120,2014
371190061044,2136,817,1197,0,122,0,0,0,2014
371190061051,2970,1398,1304,0,72,0,101,95,2014
371190061061,2189,1058,841,0,87,0,196,7,2014
371190061062,1220,616,458,0,22,0,29,95,2014
371190061071,3006,1150,1086,0,108,0,426,236,2014
371190061072,1211,637,289,0,156,0,23,106,2014
371190061081,1910,354,1214,7,83,0,62,190,2014
371190061082,2367,452,1383,0,0,0,510,22,2014
371190061091,4956,561,3879,5,0,5,419,87,2014
371190062031,979,965,0,0,14,0,0,0,2014
371190062032,2167,1985,101,0,11,0,52,18,2014
371190062033,1645,1594,0,0,0,0,51,0,2014
371190062041,1519,1334,38,0,0,0,111,36,2014
371190062042,1567,1464,0,0,0,0,103,0,2014
371190062043,2299,2211,20,0,0,0,68,0,2014
371190062044,1714,1589,16,0,45,0,48,16,2014
371190062081,2711,2163,283,0,17,0,146,102,2014
371190062091,370,260,41,0,0,0,69,0,2014
371190062092,1361,910,315,0,46,0,90,0,2014
371190062093,2200,1838,165,0,30,0,84,83,2014
371190062101,2889,2770,10,7,102,0,0,0,2014
371190062102,1445,1076,283,0,47,0,25,14,2014
371190062111,3555,2988,212,0,60,0,115,180,2014
371190062112,2540,2336,164,0,20,0,20,0,2014
371190062121,2185,1602,205,0,57,0,150,171,2014
371190062122,1055,796,107,0,98,0,19,35,2014
371190062131,3742,3133,273,38,57,0,197,44,2014
371190062132,2427,2075,198,0,0,0,28,126,2014
371190062141,1426,1004,329,13,0,0,70,10,2014
371190062142,2972,2613,180,0,0,0,66,113,2014
371190062151,1914,1237,161,0,0,0,488,28,2014
371190062152,2254,1618,496,0,26,0,96,18,2014
371190063021,1938,1528,337,0,19,0,37,17,2014
371190063022,2171,1192,364,13,11,0,503,88,2014
371190063023,2636,1934,414,0,119,0,86,83,2014
371190063031,1594,1361,154,31,22,0,26,0,2014
371190063032,3225,2951,95,0,72,0,31,76,2014
371190063041,572,549,0,12,0,0,11,0,2014
371190063042,4027,3491,196,28,124,0,38,150,2014
