"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"1500000US371190005002","Block Group 2, Census Tract 5, Mecklenburg County, North Carolina","907","285","783","291","503","205","234","229","0","12","28","34","0","12","0","12","18","25","0","12","18","25","124","102","18","29","15","25","26","39","0","12","0","12","29","33","36","53","0","12","36","53",
"1500000US371190005003","Block Group 3, Census Tract 5, Mecklenburg County, North Carolina","2315","421","2293","425","1484","382","575","271","0","12","93","83","0","12","0","12","141","147","0","12","141","147","22","23","15","22","0","12","7","17","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190006001","Block Group 1, Census Tract 6, Mecklenburg County, North Carolina","862","187","829","184","522","133","247","147","0","12","35","54","0","12","0","12","25","30","8","13","17","27","33","38","33","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190006002","Block Group 2, Census Tract 6, Mecklenburg County, North Carolina","2002","221","1941","223","922","193","987","226","0","12","22","25","0","12","0","12","10","16","0","12","10","16","61","43","44","38","0","12","0","12","0","12","0","12","9","14","8","14","8","14","0","12",
"1500000US371190007001","Block Group 1, Census Tract 7, Mecklenburg County, North Carolina","736","106","704","101","295","79","402","75","0","12","4","6","0","12","0","12","3","4","0","12","3","4","32","23","20","18","0","12","0","12","9","12","0","12","3","6","0","12","0","12","0","12",
"1500000US371190008001","Block Group 1, Census Tract 8, Mecklenburg County, North Carolina","1913","235","1898","234","146","60","1675","240","16","24","5","8","0","12","0","12","56","42","4","7","52","41","15","14","15","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190008002","Block Group 2, Census Tract 8, Mecklenburg County, North Carolina","621","130","608","133","89","74","460","116","0","12","0","12","0","12","46","71","13","18","0","12","13","18","13","20","13","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190009001","Block Group 1, Census Tract 9, Mecklenburg County, North Carolina","826","146","798","147","232","79","545","148","0","12","13","19","0","12","0","12","8","12","0","12","8","12","28","21","12","17","0","12","0","12","0","12","0","12","16","19","0","12","0","12","0","12",
"1500000US371190009002","Block Group 2, Census Tract 9, Mecklenburg County, North Carolina","907","179","883","180","210","82","673","167","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","33","14","16","10","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190010001","Block Group 1, Census Tract 10, Mecklenburg County, North Carolina","1015","203","1008","203","842","171","118","172","0","12","24","30","0","12","0","12","24","38","0","12","24","38","7","12","7","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190010002","Block Group 2, Census Tract 10, Mecklenburg County, North Carolina","619","146","550","118","461","130","77","67","0","12","12","18","0","12","0","12","0","12","0","12","0","12","69","97","0","12","0","12","0","12","0","12","0","12","69","97","0","12","0","12","0","12",
"1500000US371190010003","Block Group 3, Census Tract 10, Mecklenburg County, North Carolina","892","206","853","205","793","210","17","19","23","39","0","12","0","12","0","12","20","23","0","12","20","23","39","39","27","24","12","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190011001","Block Group 1, Census Tract 11, Mecklenburg County, North Carolina","577","137","577","137","484","125","89","63","0","12","0","12","0","12","0","12","4","6","0","12","4","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190011002","Block Group 2, Census Tract 11, Mecklenburg County, North Carolina","1581","175","1544","172","1366","157","62","64","14","17","10","11","0","12","0","12","92","99","0","12","92","99","37","33","37","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190012001","Block Group 1, Census Tract 12, Mecklenburg County, North Carolina","2494","456","1439","370","578","239","751","335","0","12","54","81","0","12","0","12","56","62","0","12","56","62","1055","393","438","363","145","175","58","95","0","12","0","12","203","231","211","240","211","240","0","12",
"1500000US371190012002","Block Group 2, Census Tract 12, Mecklenburg County, North Carolina","1419","457","1191","385","573","203","287","174","0","12","237","186","0","12","0","12","94","147","0","12","94","147","228","299","222","299","0","12","0","12","0","12","0","12","0","12","6","13","6","13","0","12",
"1500000US371190012003","Block Group 3, Census Tract 12, Mecklenburg County, North Carolina","1528","344","1528","344","1456","355","40","53","0","12","0","12","0","12","13","21","19","29","0","12","19","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190013001","Block Group 1, Census Tract 13, Mecklenburg County, North Carolina","2270","336","2076","335","682","159","1197","303","0","12","61","63","0","12","0","12","136","133","0","12","136","133","194","113","68","51","6","10","0","12","0","12","0","12","47","40","73","68","24","27","49","63",
"1500000US371190013002","Block Group 2, Census Tract 13, Mecklenburg County, North Carolina","841","193","768","182","333","134","366","121","0","12","58","68","0","12","0","12","11","11","0","12","11","11","73","98","0","12","0","12","0","12","0","12","0","12","73","98","0","12","0","12","0","12",
"1500000US371190013003","Block Group 3, Census Tract 13, Mecklenburg County, North Carolina","775","197","720","174","590","158","62","31","0","12","53","88","0","12","0","12","15","24","0","12","15","24","55","62","55","62","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190014001","Block Group 1, Census Tract 14, Mecklenburg County, North Carolina","1431","292","1218","284","641","181","500","234","0","12","49","41","0","12","0","12","28","43","0","12","28","43","213","167","145","139","0","12","0","12","0","12","0","12","68","93","0","12","0","12","0","12",
"1500000US371190014002","Block Group 2, Census Tract 14, Mecklenburg County, North Carolina","1217","216","1116","211","928","197","132","84","0","12","56","74","0","12","0","12","0","12","0","12","0","12","101","65","36","34","45","50","0","12","0","12","0","12","0","12","20","22","11","16","9","16",
"1500000US371190015041","Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina","4801","967","3358","852","381","220","2894","833","0","12","25","33","0","12","0","12","58","74","0","12","58","74","1443","723","226","309","40","63","0","12","0","12","0","12","1177","903","0","12","0","12","0","12",
"1500000US371190015042","Block Group 2, Census Tract 15.04, Mecklenburg County, North Carolina","1381","459","1368","458","110","96","1116","442","0","12","0","12","0","12","0","12","142","185","0","12","142","185","13","21","0","12","13","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190015043","Block Group 3, Census Tract 15.04, Mecklenburg County, North Carolina","1201","534","1049","450","151","108","855","393","0","12","0","12","0","12","0","12","43","69","0","12","43","69","152","249","0","12","0","12","0","12","0","12","0","12","152","249","0","12","0","12","0","12",
"1500000US371190015051","Block Group 1, Census Tract 15.05, Mecklenburg County, North Carolina","3389","405","2640","267","1132","232","1377","148","0","12","29","32","0","12","13","21","89","104","0","12","89","104","749","364","166","109","0","12","0","12","0","12","0","12","546","363","37","42","18","29","19","31",
"1500000US371190015071","Block Group 1, Census Tract 15.07, Mecklenburg County, North Carolina","1577","429","388","229","0","12","388","229","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1189","398","377","319","151","149","23","33","0","12","0","12","638","308","0","12","0","12","0","12",
"1500000US371190015072","Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina","1598","440","1170","314","149","115","1006","289","0","12","0","12","0","12","0","12","15","16","0","12","15","16","428","340","261","300","23","42","0","12","0","12","0","12","95","95","49","55","0","12","49","55",
"1500000US371190015073","Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina","908","325","713","290","39","31","603","277","6","10","0","12","0","12","0","12","65","102","0","12","65","102","195","244","179","244","16","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190015081","Block Group 1, Census Tract 15.08, Mecklenburg County, North Carolina","2718","629","2219","439","784","210","1084","373","0","12","63","112","190","243","0","12","98","116","0","12","98","116","499","424","456","420","12","20","0","12","0","12","0","12","0","12","31","50","0","12","31","50",
"1500000US371190015082","Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina","2516","548","2446","548","833","221","1402","449","0","12","48","104","0","12","0","12","163","174","0","12","163","174","70","65","70","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190015083","Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina","831","368","362","159","40","48","322","152","0","12","0","12","0","12","0","12","0","12","0","12","0","12","469","331","336","369","40","62","0","12","0","12","0","12","93","147","0","12","0","12","0","12",
"1500000US371190015091","Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina","1455","296","1270","285","27","33","1004","300","0","12","0","12","0","12","0","12","239","238","0","12","239","238","185","131","0","12","0","12","0","12","0","12","0","12","114","133","71","61","18","24","53","58",
"1500000US371190015092","Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina","1748","369","1195","254","114","54","1025","247","0","12","37","43","0","12","0","12","19","29","11","17","8","12","553","375","189","214","0","12","0","12","0","12","0","12","364","330","0","12","0","12","0","12",
"1500000US371190015101","Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina","2347","365","2060","332","234","221","1701","403","0","12","119","120","0","12","0","12","6","9","0","12","6","9","287","168","249","166","32","39","0","12","0","12","0","12","6","12","0","12","0","12","0","12",
"1500000US371190015102","Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina","628","180","583","159","51","43","335","136","0","12","172","141","0","12","0","12","25","23","0","12","25","23","45","51","0","12","13","20","0","12","0","12","0","12","32","49","0","12","0","12","0","12",
"1500000US371190016031","Block Group 1, Census Tract 16.03, Mecklenburg County, North Carolina","2521","424","1680","364","802","142","857","341","0","12","0","12","0","12","21","37","0","12","0","12","0","12","841","316","563","347","0","12","0","12","0","12","0","12","249","210","29","45","0","12","29","45",
"1500000US371190016032","Block Group 2, Census Tract 16.03, Mecklenburg County, North Carolina","2292","425","1650","324","794","224","561","237","0","12","210","171","0","12","0","12","85","98","0","12","85","98","642","393","501","348","14","23","0","12","0","12","0","12","98","190","29","38","14","22","15","27",
"1500000US371190016051","Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina","2128","316","1331","277","485","113","529","202","0","12","245","151","0","12","0","12","72","59","0","12","72","59","797","388","310","326","15","24","0","12","0","12","0","12","344","184","128","192","100","150","28","43",
"1500000US371190016061","Block Group 1, Census Tract 16.06, Mecklenburg County, North Carolina","2795","496","1562","386","782","227","443","217","0","12","329","227","0","12","0","12","8","12","0","12","8","12","1233","323","524","315","0","12","0","12","1","2","0","12","708","302","0","12","0","12","0","12",
"1500000US371190016062","Block Group 2, Census Tract 16.06, Mecklenburg County, North Carolina","1503","410","1317","370","411","151","755","315","0","12","111","107","0","12","0","12","40","40","0","12","40","40","186","196","136","191","0","12","0","12","0","12","0","12","50","80","0","12","0","12","0","12",
"1500000US371190016071","Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina","3271","419","2193","288","730","283","1204","296","23","38","121","156","15","29","0","12","100","83","0","12","100","83","1078","453","604","346","8","14","0","12","0","12","0","12","466","397","0","12","0","12","0","12",
"1500000US371190016081","Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina","2552","372","1422","305","296","108","998","282","0","12","30","34","0","12","0","12","98","100","0","12","98","100","1130","354","224","160","0","12","0","12","0","12","0","12","906","347","0","12","0","12","0","12",
"1500000US371190016082","Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina","1220","228","1029","214","384","136","490","141","98","118","0","12","0","12","0","12","57","74","0","12","57","74","191","141","54","62","27","47","8","13","0","12","0","12","85","109","17","29","0","12","17","29",
"1500000US371190016091","Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina","824","219","724","213","75","79","610","210","0","12","0","12","0","12","0","12","39","56","0","12","39","56","100","85","23","27","0","12","0","12","0","12","0","12","77","82","0","12","0","12","0","12",
"1500000US371190016092","Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina","2203","317","1499","303","461","194","792","250","0","12","200","191","0","12","0","12","46","76","0","12","46","76","704","211","276","104","30","48","0","12","0","12","0","12","398","211","0","12","0","12","0","12",
"1500000US371190017011","Block Group 1, Census Tract 17.01, Mecklenburg County, North Carolina","1375","363","1108","241","693","146","258","132","0","12","111","154","0","12","0","12","46","47","0","12","46","47","267","244","103","84","0","12","0","12","0","12","0","12","164","186","0","12","0","12","0","12",
"1500000US371190017012","Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina","2966","520","2374","382","500","179","885","273","5","11","721","311","0","12","81","112","182","183","0","12","182","183","592","398","283","323","0","12","0","12","0","12","0","12","309","267","0","12","0","12","0","12",
"1500000US371190017021","Block Group 1, Census Tract 17.02, Mecklenburg County, North Carolina","1533","470","1019","367","511","183","460","370","0","12","48","83","0","12","0","12","0","12","0","12","0","12","514","322","122","96","0","12","0","12","0","12","0","12","392","318","0","12","0","12","0","12",
"1500000US371190017022","Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina","495","146","495","146","350","143","145","122","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190017023","Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina","762","214","659","185","466","154","171","137","0","12","0","12","0","12","0","12","22","35","0","12","22","35","103","115","0","12","0","12","0","12","0","12","0","12","103","115","0","12","0","12","0","12",
"1500000US371190017024","Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina","2793","522","1690","425","303","272","714","343","0","12","638","343","0","12","27","41","8","12","0","12","8","12","1103","448","726","391","21","27","0","12","0","12","0","12","356","261","0","12","0","12","0","12",
"1500000US371190018011","Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina","535","108","428","109","255","91","128","70","7","10","0","12","0","12","0","12","38","33","0","12","38","33","107","61","17","25","22","49","0","12","0","12","0","12","68","73","0","12","0","12","0","12",
"1500000US371190018012","Block Group 2, Census Tract 18.01, Mecklenburg County, North Carolina","370","115","307","88","250","86","28","23","0","12","11","19","0","12","0","12","18","29","0","12","18","29","63","63","63","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190018013","Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina","402","112","402","112","223","84","179","104","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190018021","Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina","1359","214","1359","214","624","138","380","134","0","12","331","175","0","12","0","12","24","31","0","12","24","31","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190018022","Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina","1380","243","1286","238","928","149","350","190","0","12","0","12","0","12","0","12","8","12","0","12","8","12","94","124","0","12","0","12","0","12","0","12","0","12","94","124","0","12","0","12","0","12",
"1500000US371190019101","Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina","2617","389","860","262","121","92","707","258","0","12","32","54","0","12","0","12","0","12","0","12","0","12","1757","391","874","292","141","123","0","12","0","12","0","12","742","319","0","12","0","12","0","12",
"1500000US371190019102","Block Group 2, Census Tract 19.10, Mecklenburg County, North Carolina","1354","298","1205","255","306","126","845","262","0","12","27","46","0","12","0","12","27","37","0","12","27","37","149","173","149","173","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190019103","Block Group 3, Census Tract 19.10, Mecklenburg County, North Carolina","1769","385","1029","251","341","128","555","218","0","12","126","131","0","12","0","12","7","12","0","12","7","12","740","412","495","406","0","12","0","12","0","12","0","12","245","210","0","12","0","12","0","12",
"1500000US371190019111","Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina","1215","378","1154","362","285","144","683","312","21","27","132","155","0","12","0","12","33","36","0","12","33","36","61","99","61","99","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190019112","Block Group 2, Census Tract 19.11, Mecklenburg County, North Carolina","1819","474","1377","326","747","235","570","287","15","25","9","17","0","12","0","12","36","36","0","12","36","36","442","328","116","114","11","21","0","12","26","42","0","12","289","305","0","12","0","12","0","12",
"1500000US371190019113","Block Group 3, Census Tract 19.11, Mecklenburg County, North Carolina","3131","670","2424","606","976","375","1409","534","15","20","0","12","0","12","0","12","24","39","0","12","24","39","707","220","157","153","33","29","0","12","0","12","0","12","517","201","0","12","0","12","0","12",
"1500000US371190019121","Block Group 1, Census Tract 19.12, Mecklenburg County, North Carolina","2948","725","1821","655","396","172","796","370","0","12","579","572","0","12","0","12","50","81","0","12","50","81","1127","466","937","467","76","115","0","12","0","12","0","12","114","113","0","12","0","12","0","12",
"1500000US371190019122","Block Group 2, Census Tract 19.12, Mecklenburg County, North Carolina","844","454","550","314","43","40","320","194","0","12","50","83","0","12","0","12","137","193","0","12","137","193","294","326","267","318","27","48","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190019123","Block Group 3, Census Tract 19.12, Mecklenburg County, North Carolina","1042","428","906","447","208","143","647","393","0","12","0","12","0","12","0","12","51","77","0","12","51","77","136","172","1","3","28","45","0","12","0","12","0","12","107","170","0","12","0","12","0","12",
"1500000US371190019124","Block Group 4, Census Tract 19.12, Mecklenburg County, North Carolina","2114","613","1311","460","35","59","1116","426","0","12","145","224","0","12","15","24","0","12","0","12","0","12","803","523","453","475","39","65","0","12","0","12","0","12","272","245","39","54","39","54","0","12",
"1500000US371190019141","Block Group 1, Census Tract 19.14, Mecklenburg County, North Carolina","1940","496","916","323","139","66","519","264","0","12","186","180","0","12","0","12","72","98","0","12","72","98","1024","429","452","358","0","12","0","12","13","21","0","12","559","342","0","12","0","12","0","12",
"1500000US371190019142","Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina","1895","375","1544","237","1077","164","395","208","0","12","57","69","0","12","0","12","15","15","0","12","15","15","351","305","21","35","0","12","0","12","0","12","0","12","330","315","0","12","0","12","0","12",
"1500000US371190019151","Block Group 1, Census Tract 19.15, Mecklenburg County, North Carolina","984","311","776","277","283","171","461","264","0","12","19","38","0","12","0","12","13","22","0","12","13","22","208","213","55","97","0","12","0","12","0","12","0","12","119","192","34","53","20","31","14","22",
"1500000US371190019152","Block Group 2, Census Tract 19.15, Mecklenburg County, North Carolina","2750","531","2459","449","961","304","1378","468","0","12","7","11","0","12","0","12","113","169","0","12","113","169","291","317","217","304","0","12","74","91","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190019153","Block Group 3, Census Tract 19.15, Mecklenburg County, North Carolina","903","373","651","280","211","139","270","164","0","12","170","222","0","12","0","12","0","12","0","12","0","12","252","245","148","169","0","12","0","12","0","12","0","12","104","187","0","12","0","12","0","12",
"1500000US371190019154","Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina","2014","579","990","331","255","128","704","302","0","12","0","12","0","12","0","12","31","51","0","12","31","51","1024","551","717","395","0","12","0","12","0","12","0","12","286","418","21","45","0","12","21","45",
"1500000US371190019161","Block Group 1, Census Tract 19.16, Mecklenburg County, North Carolina","1711","381","1293","306","548","155","720","276","0","12","25","50","0","12","0","12","0","12","0","12","0","12","418","242","105","115","0","12","0","12","0","12","0","12","313","232","0","12","0","12","0","12",
"1500000US371190019162","Block Group 2, Census Tract 19.16, Mecklenburg County, North Carolina","1840","385","1605","345","528","123","972","298","0","12","49","70","0","12","0","12","56","63","0","12","56","63","235","165","54","65","26","42","0","12","0","12","0","12","155","153","0","12","0","12","0","12",
"1500000US371190019171","Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina","2182","488","1308","418","619","265","617","408","48","77","24","34","0","12","0","12","0","12","0","12","0","12","874","439","661","460","27","42","0","12","0","12","0","12","99","124","87","124","75","123","12","18",
"1500000US371190019172","Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina","2277","569","1490","390","1134","353","276","181","0","12","0","12","0","12","0","12","80","84","0","12","80","84","787","528","37","42","37","58","0","12","0","12","0","12","707","502","6","10","0","12","6","10",
"1500000US371190019181","Block Group 1, Census Tract 19.18, Mecklenburg County, North Carolina","335","112","335","112","274","106","61","55","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190019182","Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina","1875","361","1561","283","714","208","776","256","0","12","51","82","0","12","0","12","20","30","0","12","20","30","314","253","261","246","41","54","0","12","0","12","0","12","12","18","0","12","0","12","0","12",
"1500000US371190019183","Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina","1513","397","1477","393","206","138","1220","380","0","12","0","12","0","12","0","12","51","82","0","12","51","82","36","40","0","12","0","12","0","12","0","12","0","12","3","7","33","39","11","18","22","35",
"1500000US371190019191","Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina","1830","453","1146","370","391","237","412","223","0","12","343","244","0","12","0","12","0","12","0","12","0","12","684","390","223","271","18","26","0","12","0","12","0","12","432","334","11","17","0","12","11","17",
"1500000US371190019192","Block Group 2, Census Tract 19.19, Mecklenburg County, North Carolina","1642","656","1512","621","545","163","959","616","8","12","0","12","0","12","0","12","0","12","0","12","0","12","130","167","97","152","0","12","0","12","0","12","0","12","33","54","0","12","0","12","0","12",
"1500000US371190019193","Block Group 3, Census Tract 19.19, Mecklenburg County, North Carolina","1042","376","957","346","229","170","689","312","0","12","0","12","0","12","0","12","39","53","0","12","39","53","85","91","43","73","0","12","0","12","0","12","0","12","22","34","20","32","0","12","20","32",
"1500000US371190019201","Block Group 1, Census Tract 19.20, Mecklenburg County, North Carolina","2574","552","1977","526","356","180","1427","543","43","56","62","90","0","12","0","12","89","94","0","12","89","94","597","338","167","243","0","12","0","12","0","12","0","12","430","253","0","12","0","12","0","12",
