"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"1500000US371190004011","Block Group 1, Census Tract 4.01, Mecklenburg County, North Carolina","1678","277","1654","277","1286","239","250","173","0","13","98","60","0","13","0","13","20","23","0","13","20","23","24","23","16","20","0","13","0","13","0","13","0","13","0","13","8","13","8","13","0","13",
"1500000US371190004021","Block Group 1, Census Tract 4.02, Mecklenburg County, North Carolina","864","219","838","225","710","214","74","66","0","13","23","17","0","13","0","13","31","48","0","13","31","48","26","29","0","13","0","13","0","13","0","13","0","13","8","12","18","27","18","27","0","13",
"1500000US371190004022","Block Group 2, Census Tract 4.02, Mecklenburg County, North Carolina","1195","364","1157","361","1062","353","57","60","0","13","13","20","0","13","0","13","25","33","0","13","25","33","38","35","38","35","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190005011","Block Group 1, Census Tract 5.01, Mecklenburg County, North Carolina","455","212","382","202","240","186","127","136","0","13","0","13","0","13","15","23","0","13","0","13","0","13","73","83","73","83","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190005012","Block Group 2, Census Tract 5.01, Mecklenburg County, North Carolina","1645","403","1607","388","1233","343","258","139","1","3","8","18","0","13","0","13","107","130","0","13","107","130","38","43","13","27","17","30","0","13","8","18","0","13","0","13","0","13","0","13","0","13",
"1500000US371190005021","Block Group 1, Census Tract 5.02, Mecklenburg County, North Carolina","1420","572","1268","556","818","575","318","83","0","13","116","88","0","13","0","13","16","24","0","13","16","24","152","133","20","24","27","42","10","16","0","13","0","13","95","128","0","13","0","13","0","13",
"1500000US371190005031","Block Group 1, Census Tract 5.03, Mecklenburg County, North Carolina","1558","403","1394","364","745","284","572","255","0","13","0","13","0","13","0","13","77","92","51","80","26","42","164","161","12","19","0","13","0","13","0","13","0","13","21","37","131","154","131","154","0","13",
"1500000US371190005032","Block Group 2, Census Tract 5.03, Mecklenburg County, North Carolina","116","80","116","80","92","66","24","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190006001","Block Group 1, Census Tract 6, Mecklenburg County, North Carolina","1603","321","1556","325","631","169","800","293","0","13","82","107","0","13","0","13","43","53","0","13","43","53","47","66","0","13","0","13","0","13","0","13","0","13","47","66","0","13","0","13","0","13",
"1500000US371190006002","Block Group 2, Census Tract 6, Mecklenburg County, North Carolina","429","160","420","159","197","138","119","68","0","13","93","71","0","13","11","18","0","13","0","13","0","13","9","18","0","13","0","13","0","13","0","13","0","13","9","18","0","13","0","13","0","13",
"1500000US371190006003","Block Group 3, Census Tract 6, Mecklenburg County, North Carolina","721","300","687","300","370","251","261","126","0","13","16","24","0","13","0","13","40","44","0","13","40","44","34","34","24","33","0","13","0","13","0","13","0","13","10","17","0","13","0","13","0","13",
"1500000US371190007001","Block Group 1, Census Tract 7, Mecklenburg County, North Carolina","699","176","672","170","468","133","144","128","0","13","44","38","0","13","0","13","16","18","0","13","16","18","27","27","16","23","0","13","0","13","0","13","0","13","3","7","8","9","4","6","4","7",
"1500000US371190007002","Block Group 2, Census Tract 7, Mecklenburg County, North Carolina","674","91","622","96","253","76","312","78","26","27","31","35","0","13","0","13","0","13","0","13","0","13","52","31","6","9","5","8","0","13","0","13","0","13","22","25","19","21","7","8","12","19",
"1500000US371190008001","Block Group 1, Census Tract 8, Mecklenburg County, North Carolina","1810","441","1782","436","602","192","1058","424","0","13","59","79","0","13","19","28","44","58","9","15","35","57","28","30","0","13","9","16","0","13","0","13","0","13","19","23","0","13","0","13","0","13",
"1500000US371190008002","Block Group 2, Census Tract 8, Mecklenburg County, North Carolina","1181","255","1169","258","145","81","1004","270","0","13","12","20","0","13","0","13","8","12","0","13","8","12","12","19","0","13","0","13","0","13","0","13","0","13","12","19","0","13","0","13","0","13",
"1500000US371190009001","Block Group 1, Census Tract 9, Mecklenburg County, North Carolina","576","111","560","111","311","72","222","103","5","7","12","19","0","13","0","13","10","12","0","13","10","12","16","18","12","17","0","13","0","13","0","13","0","13","0","13","4","6","0","13","4","6",
"1500000US371190009002","Block Group 2, Census Tract 9, Mecklenburg County, North Carolina","1302","344","1159","317","549","214","582","234","0","13","0","13","0","13","0","13","28","32","0","13","28","32","143","127","12","14","44","67","0","13","0","13","0","13","52","68","35","32","35","32","0","13",
"1500000US371190010001","Block Group 1, Census Tract 10, Mecklenburg County, North Carolina","1099","229","1047","224","1007","222","13","21","0","13","9","15","0","13","0","13","18","29","0","13","18","29","52","64","0","13","0","13","0","13","0","13","0","13","35","57","17","27","17","27","0","13",
"1500000US371190010002","Block Group 2, Census Tract 10, Mecklenburg County, North Carolina","447","129","447","129","356","113","30","32","0","13","0","13","0","13","0","13","61","71","42","64","19","30","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190010003","Block Group 3, Census Tract 10, Mecklenburg County, North Carolina","1520","353","1408","376","1032","240","224","257","10","16","67","56","0","13","27","41","48","28","0","13","48","28","112","93","78","88","0","13","0","13","0","13","0","13","11","17","23","28","23","28","0","13",
"1500000US371190011001","Block Group 1, Census Tract 11, Mecklenburg County, North Carolina","1717","406","1614","415","1497","385","9","15","0","13","108","160","0","13","0","13","0","13","0","13","0","13","103","79","19","18","0","13","0","13","0","13","0","13","59","74","25","26","25","26","0","13",
"1500000US371190011002","Block Group 2, Census Tract 11, Mecklenburg County, North Carolina","354","140","340","142","335","142","0","13","0","13","0","13","0","13","0","13","5","8","5","8","0","13","14","23","14","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190011003","Block Group 3, Census Tract 11, Mecklenburg County, North Carolina","1413","504","1405","504","1103","480","230","181","0","13","0","13","0","13","0","13","72","76","0","13","72","76","8","13","8","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190012001","Block Group 1, Census Tract 12, Mecklenburg County, North Carolina","2288","759","1202","550","529","284","645","449","0","13","0","13","0","13","13","20","15","24","0","13","15","24","1086","704","0","13","0","13","0","13","0","13","0","13","678","582","408","536","408","536","0","13",
"1500000US371190012002","Block Group 2, Census Tract 12, Mecklenburg County, North Carolina","954","294","918","294","619","282","274","164","0","13","12","20","0","13","0","13","13","20","0","13","13","20","36","54","0","13","0","13","0","13","0","13","0","13","36","54","0","13","0","13","0","13",
"1500000US371190012003","Block Group 3, Census Tract 12, Mecklenburg County, North Carolina","1803","407","1786","406","1621","359","35","65","0","13","130","163","0","13","0","13","0","13","0","13","0","13","17","32","17","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190013001","Block Group 1, Census Tract 13, Mecklenburg County, North Carolina","2568","488","2140","450","1104","313","925","321","0","13","61","79","0","13","0","13","50","40","0","13","50","40","428","334","107","84","0","13","0","13","0","13","0","13","321","310","0","13","0","13","0","13",
"1500000US371190013002","Block Group 2, Census Tract 13, Mecklenburg County, North Carolina","1057","300","1035","301","459","169","501","247","0","13","22","29","0","13","20","33","33","52","0","13","33","52","22","24","0","13","0","13","0","13","0","13","0","13","11","16","11","17","11","17","0","13",
"1500000US371190013003","Block Group 3, Census Tract 13, Mecklenburg County, North Carolina","682","244","665","243","439","165","89","67","0","13","109","98","0","13","28","41","0","13","0","13","0","13","17","37","0","13","0","13","0","13","0","13","0","13","0","13","17","37","0","13","17","37",
"1500000US371190014001","Block Group 1, Census Tract 14, Mecklenburg County, North Carolina","1830","324","1617","316","866","197","519","255","19","32","56","46","0","13","0","13","157","156","0","13","157","156","213","133","131","112","28","41","0","13","0","13","0","13","36","40","18","28","18","28","0","13",
"1500000US371190014002","Block Group 2, Census Tract 14, Mecklenburg County, North Carolina","1881","470","1678","412","1134","305","332","154","0","13","56","54","0","13","0","13","156","175","0","13","156","175","203","133","29","44","101","103","0","13","0","13","0","13","65","77","8","9","4","6","4","8",
"1500000US371190015041","Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina","3050","1417","2761","1412","335","253","2250","1389","0","13","0","13","0","13","0","13","176","184","0","13","176","184","289","275","224","237","18","41","0","13","0","13","0","13","47","82","0","13","0","13","0","13",
"1500000US371190015042","Block Group 2, Census Tract 15.04, Mecklenburg County, North Carolina","2015","754","1864","704","408","224","859","348","0","13","480","583","0","13","66","113","51","77","17","28","34","51","151","206","8","17","0","13","0","13","0","13","0","13","143","213","0","13","0","13","0","13",
"1500000US371190015043","Block Group 3, Census Tract 15.04, Mecklenburg County, North Carolina","1623","624","1294","683","142","195","868","612","0","13","196","281","0","13","0","13","88","135","0","13","88","135","329","264","14","22","0","13","0","13","0","13","0","13","315","264","0","13","0","13","0","13",
"1500000US371190015051","Block Group 1, Census Tract 15.05, Mecklenburg County, North Carolina","1264","432","947","348","548","305","347","172","1","5","51","44","0","13","0","13","0","13","0","13","0","13","317","262","8","12","0","13","0","13","40","58","0","13","269","255","0","13","0","13","0","13",
"1500000US371190015052","Block Group 2, Census Tract 15.05, Mecklenburg County, North Carolina","3004","1003","895","160","378","102","329","131","0","13","119","89","0","13","0","13","69","69","0","13","69","69","2109","984","0","13","0","13","0","13","0","13","0","13","1278","649","831","834","831","834","0","13",
"1500000US371190015071","Block Group 1, Census Tract 15.07, Mecklenburg County, North Carolina","2230","571","296","222","128","178","156","138","0","13","0","13","0","13","12","19","0","13","0","13","0","13","1934","563","488","394","0","13","42","68","0","13","0","13","1036","468","368","461","347","458","21","36",
"1500000US371190015072","Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina","1184","372","859","294","119","103","740","300","0","13","0","13","0","13","0","13","0","13","0","13","0","13","325","194","83","104","17","30","80","130","0","13","0","13","144","135","1","3","1","3","0","13",
"1500000US371190015073","Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina","1884","613","1603","633","77","74","1496","654","0","13","0","13","0","13","28","33","2","6","0","13","2","6","281","223","2","18","0","13","83","127","0","13","0","13","196","182","0","13","0","13","0","13",
"1500000US371190015081","Block Group 1, Census Tract 15.08, Mecklenburg County, North Carolina","2880","827","2274","663","583","195","1658","639","33","44","0","13","0","13","0","13","0","13","0","13","0","13","606","445","292","342","25","45","0","13","0","13","0","13","289","277","0","13","0","13","0","13",
"1500000US371190015082","Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina","2772","523","2115","386","716","298","1224","422","0","13","59","89","0","13","0","13","116","127","0","13","116","127","657","370","268","341","0","13","0","13","0","13","0","13","340","452","49","79","49","79","0","13",
"1500000US371190015083","Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina","712","299","426","245","15","26","411","243","0","13","0","13","0","13","0","13","0","13","0","13","0","13","286","264","150","234","0","13","0","13","0","13","0","13","104","104","32","54","32","54","0","13",
"1500000US371190015091","Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina","1329","431","1145","365","44","39","1055","341","0","13","12","20","0","13","0","13","34","83","0","13","34","83","184","207","122","195","0","13","0","13","0","13","0","13","33","49","29","47","29","47","0","13",
"1500000US371190015092","Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina","2436","1114","1807","1104","86","58","1513","1089","0","13","183","185","0","13","0","13","25","39","0","13","25","39","629","283","110","121","99","107","0","13","0","13","0","13","248","212","172","204","172","204","0","13",
"1500000US371190015101","Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina","2949","622","2459","634","120","99","2086","626","0","13","95","112","0","13","0","13","158","141","42","66","116","131","490","349","56","98","0","13","0","13","0","13","0","13","426","340","8","13","8","13","0","13",
"1500000US371190015102","Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina","495","157","495","157","61","48","385","146","0","13","49","98","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190016031","Block Group 1, Census Tract 16.03, Mecklenburg County, North Carolina","2203","647","1791","618","855","299","795","589","0","13","45","77","0","13","4","6","92","90","0","13","92","90","412","217","22","37","0","13","121","190","0","13","0","13","269","134","0","13","0","13","0","13",
"1500000US371190016032","Block Group 2, Census Tract 16.03, Mecklenburg County, North Carolina","1256","415","750","253","202","121","540","226","0","13","0","13","0","13","0","13","8","14","0","13","8","14","506","350","76","99","0","13","0","13","0","13","0","13","91","116","339","331","320","340","19","30",
"1500000US371190016033","Block Group 3, Census Tract 16.03, Mecklenburg County, North Carolina","1178","453","709","357","408","170","105","101","0","13","196","278","0","13","0","13","0","13","0","13","0","13","469","304","298","297","0","13","0","13","0","13","0","13","165","200","6","14","6","14","0","13",
"1500000US371190016051","Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina","1741","312","1329","273","550","159","632","245","0","13","73","107","19","32","0","13","55","44","0","13","55","44","412","229","118","76","0","13","0","13","0","13","0","13","294","218","0","13","0","13","0","13",
"1500000US371190016061","Block Group 1, Census Tract 16.06, Mecklenburg County, North Carolina","2886","525","1688","409","567","247","718","290","0","13","311","230","0","13","35","55","57","53","4","10","53","53","1198","459","205","181","0","13","0","13","0","13","0","13","759","442","234","211","234","211","0","13",
"1500000US371190016062","Block Group 2, Census Tract 16.06, Mecklenburg County, North Carolina","1789","330","1275","281","617","169","333","186","0","13","315","234","0","13","0","13","10","16","0","13","10","16","514","316","41","70","56","91","8","13","0","13","0","13","409","294","0","13","0","13","0","13",
"1500000US371190016071","Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina","2803","563","1896","492","477","216","1390","492","13","17","16","24","0","13","0","13","0","13","0","13","0","13","907","331","125","101","8","13","0","13","0","13","0","13","769","309","5","31","0","13","5","31",
"1500000US371190016081","Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina","2391","478","1271","428","265","145","724","366","0","13","228","201","0","13","13","18","41","67","0","13","41","67","1120","428","368","316","47","78","0","13","0","13","0","13","524","314","181","155","181","155","0","13",
"1500000US371190016082","Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina","1833","454","1606","414","322","119","1059","347","0","13","74","74","0","13","151","231","0","13","0","13","0","13","227","183","90","96","0","13","0","13","0","13","0","13","111","131","26","40","26","40","0","13",
"1500000US371190016091","Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina","508","263","383","161","8","12","334","148","0","13","41","65","0","13","0","13","0","13","0","13","0","13","125","223","0","13","14","17","0","13","0","13","0","13","111","223","0","13","0","13","0","13",
"1500000US371190016092","Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina","2498","381","1365","282","446","124","596","213","0","13","136","151","0","13","59","60","128","98","0","13","128","98","1133","432","419","252","0","13","0","13","0","13","0","13","520","299","194","219","194","219","0","13",
"1500000US371190017011","Block Group 1, Census Tract 17.01, Mecklenburg County, North Carolina","1770","477","1620","429","1036","342","472","282","42","67","7","13","0","13","0","13","63","67","8","12","55","61","150","173","20","33","22","39","0","13","0","13","0","13","108","165","0","13","0","13","0","13",
"1500000US371190017012","Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina","2621","778","1721","585","582","224","1030","527","0","13","29","44","0","13","0","13","80","85","0","13","80","85","900","655","159","143","20","33","0","13","0","13","0","13","721","690","0","13","0","13","0","13",
"1500000US371190017021","Block Group 1, Census Tract 17.02, Mecklenburg County, North Carolina","1240","451","1011","425","628","375","338","237","0","13","22","35","0","13","0","13","23","34","23","34","0","13","229","214","0","13","0","13","0","13","0","13","0","13","229","214","0","13","0","13","0","13",
"1500000US371190017022","Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina","970","489","876","454","697","446","164","147","0","13","0","13","0","13","0","13","15","24","0","13","15","24","94","117","94","117","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190017023","Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina","834","326","699","285","352","121","310","254","0","13","0","13","0","13","0","13","37","37","16","25","21","25","135","173","22","36","0","13","0","13","0","13","0","13","0","13","113","186","113","186","0","13",
"1500000US371190017024","Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina","3868","983","1661","524","54","48","1084","505","0","13","371","291","0","13","37","60","115","121","0","13","115","121","2207","914","409","272","7","17","0","13","0","13","0","13","1643","903","148","153","132","152","16","29",
"1500000US371190018011","Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina","344","91","324","87","170","75","138","69","0","13","16","24","0","13","0","13","0","13","0","13","0","13","20","24","0","13","20","24","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190018012","Block Group 2, Census Tract 18.01, Mecklenburg County, North Carolina","348","112","334","109","319","109","15","21","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","21","14","21","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190018013","Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina","624","165","610","161","302","98","308","145","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","19","14","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190018021","Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina","1678","512","1577","498","821","141","612","475","0","13","115","98","0","13","0","13","29","35","0","13","29","35","101","139","0","13","0","13","0","13","0","13","0","13","101","139","0","13","0","13","0","13",
"1500000US371190018022","Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina","1715","322","1513","284","1115","234","229","144","18","29","66","74","0","13","0","13","85","63","0","13","85","63","202","169","84","86","0","13","0","13","0","13","0","13","93","142","25","24","9","14","16","19",
"1500000US371190019101","Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina","2341","591","1026","450","86","52","736","324","30","27","0","13","0","13","0","13","174","227","0","13","174","227","1315","570","138","130","26","44","0","13","0","13","0","13","492","256","659","517","576","564","83","147",
"1500000US371190019102","Block Group 2, Census Tract 19.10, Mecklenburg County, North Carolina","1649","368","1418","346","323","111","604","324","0","13","470","226","0","13","0","13","21","30","0","13","21","30","231","201","97","122","0","13","26","41","0","13","0","13","108","169","0","13","0","13","0","13",
"1500000US371190019103","Block Group 3, Census Tract 19.10, Mecklenburg County, North Carolina","1522","437","1017","322","195","84","473","215","15","22","285","304","0","13","0","13","49","43","0","13","49","43","505","410","80","113","0","13","0","13","0","13","0","13","425","389","0","13","0","13","0","13",
"1500000US371190019111","Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina","1157","380","901","336","247","92","381","219","8","11","236","248","0","13","0","13","29","49","0","13","29","49","256","196","102","90","0","13","0","13","0","13","0","13","142","176","12","19","12","19","0","13",
"1500000US371190019112","Block Group 2, Census Tract 19.11, Mecklenburg County, North Carolina","2074","871","1829","832","309","142","1331","851","0","13","189","208","0","13","0","13","0","13","0","13","0","13","245","199","73","97","1","2","0","13","0","13","0","13","146","172","25","42","25","42","0","13",
"1500000US371190019113","Block Group 3, Census Tract 19.11, Mecklenburg County, North Carolina","2379","745","1913","634","488","168","1186","643","11","19","116","120","0","13","25","40","87","98","0","13","87","98","466","297","160","156","0","13","0","13","0","13","0","13","288","292","18","14","18","14","0","13",
"1500000US371190019141","Block Group 1, Census Tract 19.14, Mecklenburg County, North Carolina","2021","954","1520","924","129","75","1136","873","0","13","206","308","0","13","0","13","49","70","0","13","49","70","501","283","90","146","0","13","0","13","0","13","0","13","251","214","160","154","160","154","0","13",
"1500000US371190019142","Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina","2066","466","1797","398","1343","378","115","73","0","13","270","234","0","13","0","13","69","89","0","13","69","89","269","181","44","54","0","13","0","13","0","13","0","13","104","129","121","138","121","138","0","13",
"1500000US371190019161","Block Group 1, Census Tract 19.16, Mecklenburg County, North Carolina","2082","513","1459","417","489","219","671","271","0","13","288","348","0","13","0","13","11","18","0","13","11","18","623","417","109","142","0","13","0","13","0","13","0","13","477","412","37","45","37","45","0","13",
"1500000US371190019162","Block Group 2, Census Tract 19.16, Mecklenburg County, North Carolina","2273","643","2063","644","762","245","1191","635","0","13","70","82","0","13","0","13","40","34","0","13","40","34","210","189","128","148","0","13","0","13","0","13","0","13","15","23","67","107","66","107","1","3",
"1500000US371190019171","Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina","2416","456","1368","378","641","255","540","237","0","13","93","134","0","13","0","13","94","88","0","13","94","88","1048","384","129","150","0","13","9","14","0","13","0","13","877","353","33","55","33","55","0","13",
"1500000US371190019172","Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina","2009","424","1460","381","822","347","607","312","0","13","0","13","0","13","0","13","31","48","0","13","31","48","549","229","190","138","0","13","0","13","0","13","0","13","290","193","69","102","69","102","0","13",
"1500000US371190019181","Block Group 1, Census Tract 19.18, Mecklenburg County, North Carolina","401","198","348","171","191","107","157","119","0","13","0","13","0","13","0","13","0","13","0","13","0","13","53","84","53","84","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190019182","Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina","2258","401","1802","419","350","141","1202","342","77","89","149","203","0","13","24","36","0","13","0","13","0","13","456","234","0","13","28","34","11","20","0","13","0","13","406","230","11","18","0","13","11","18",
"1500000US371190019183","Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina","1501","569","1018","317","153","79","865","304","0","13","0","13","0","13","0","13","0","13","0","13","0","13","483","476","83","101","0","13","0","13","0","13","0","13","106","100","294","461","294","461","0","13",
