"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"1500000US371190005002","Block Group 2, Census Tract 5, Mecklenburg County, North Carolina","918","352","616","215","501","199","71","97","0","12","15","26","0","12","0","12","29","44","0","12","29","44","302","287","205","248","12","21","30","50","0","12","0","12","14","23","41","68","0","12","41","68",
"1500000US371190005003","Block Group 3, Census Tract 5, Mecklenburg County, North Carolina","2557","420","2511","422","1501","466","714","224","0","12","101","94","0","12","0","12","195","215","0","12","195","215","46","35","39","35","0","12","7","16","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190006001","Block Group 1, Census Tract 6, Mecklenburg County, North Carolina","897","196","859","183","602","169","218","123","0","12","0","12","0","12","0","12","39","38","10","15","29","34","38","42","38","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190006002","Block Group 2, Census Tract 6, Mecklenburg County, North Carolina","1975","237","1922","244","927","153","922","237","0","12","9","14","0","12","0","12","64","68","0","12","64","68","53","43","37","37","0","12","0","12","0","12","0","12","8","13","8","17","8","17","0","12",
"1500000US371190007001","Block Group 1, Census Tract 7, Mecklenburg County, North Carolina","813","83","767","79","354","99","406","98","0","12","4","7","0","12","0","12","3","5","0","12","3","5","46","36","34","32","0","12","0","12","8","14","0","12","4","6","0","12","0","12","0","12",
"1500000US371190008001","Block Group 1, Census Tract 8, Mecklenburg County, North Carolina","2181","323","2169","324","280","106","1419","260","16","25","9","10","400","214","0","12","45","32","0","12","45","32","12","12","12","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190008002","Block Group 2, Census Tract 8, Mecklenburg County, North Carolina","711","176","699","177","81","65","550","173","0","12","7","11","0","12","35","55","26","30","0","12","26","30","12","17","12","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190009001","Block Group 1, Census Tract 9, Mecklenburg County, North Carolina","722","138","701","138","162","70","539","137","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","17","9","13","0","12","0","12","0","12","0","12","12","13","0","12","0","12","0","12",
"1500000US371190009002","Block Group 2, Census Tract 9, Mecklenburg County, North Carolina","1046","194","1001","200","248","90","720","196","0","12","33","44","0","12","0","12","0","12","0","12","0","12","45","45","18","20","14","21","0","12","0","12","0","12","13","15","0","12","0","12","0","12",
"1500000US371190010001","Block Group 1, Census Tract 10, Mecklenburg County, North Carolina","1107","180","1099","180","925","185","114","173","0","12","33","34","0","12","0","12","27","43","0","12","27","43","8","13","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190010002","Block Group 2, Census Tract 10, Mecklenburg County, North Carolina","552","134","552","134","467","137","72","67","0","12","13","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190010003","Block Group 3, Census Tract 10, Mecklenburg County, North Carolina","904","193","894","194","838","192","21","24","24","38","0","12","0","12","0","12","11","17","0","12","11","17","10","16","10","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190011001","Block Group 1, Census Tract 11, Mecklenburg County, North Carolina","729","169","729","169","620","162","105","71","0","12","0","12","0","12","0","12","4","5","0","12","4","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190011002","Block Group 2, Census Tract 11, Mecklenburg County, North Carolina","1540","186","1487","187","1288","194","63","65","15","19","18","21","0","12","17","27","86","88","0","12","86","88","53","40","53","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190012001","Block Group 1, Census Tract 12, Mecklenburg County, North Carolina","2073","477","1459","412","518","238","726","389","0","12","139","135","0","12","0","12","76","72","0","12","76","72","614","390","271","262","14","26","78","123","0","12","0","12","90","144","161","247","161","247","0","12",
"1500000US371190012002","Block Group 2, Census Tract 12, Mecklenburg County, North Carolina","1501","445","1284","380","512","176","319","171","0","12","346","232","0","12","0","12","107","154","0","12","107","154","217","288","213","288","0","12","0","12","0","12","0","12","0","12","4","10","4","10","0","12",
"1500000US371190012003","Block Group 3, Census Tract 12, Mecklenburg County, North Carolina","1688","352","1688","352","1633","351","22","26","0","12","0","12","0","12","15","24","18","30","0","12","18","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190013001","Block Group 1, Census Tract 13, Mecklenburg County, North Carolina","2281","499","2028","495","722","170","1128","409","0","12","60","61","0","12","0","12","118","112","0","12","118","112","253","132","136","95","6","10","0","12","0","12","0","12","45","43","66","57","23","25","43","53",
"1500000US371190013002","Block Group 2, Census Tract 13, Mecklenburg County, North Carolina","799","166","799","166","378","117","342","95","0","12","65","75","0","12","0","12","14","18","0","12","14","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190013003","Block Group 3, Census Tract 13, Mecklenburg County, North Carolina","699","192","645","170","529","152","66","27","0","12","38","64","0","12","0","12","12","19","0","12","12","19","54","59","54","59","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190014001","Block Group 1, Census Tract 14, Mecklenburg County, North Carolina","1291","241","1106","228","677","189","356","159","0","12","45","39","0","12","0","12","28","44","0","12","28","44","185","131","163","127","0","12","0","12","0","12","0","12","22","23","0","12","0","12","0","12",
"1500000US371190014002","Block Group 2, Census Tract 14, Mecklenburg County, North Carolina","1280","228","1172","220","933","208","149","85","0","12","67","80","0","12","0","12","23","32","0","12","23","32","108","65","24","30","57","44","0","12","0","12","0","12","8","12","19","21","9","15","10","15",
"1500000US371190015041","Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina","4881","1056","3120","638","299","168","2742","631","0","12","41","42","0","12","0","12","38","61","0","12","38","61","1761","863","615","507","0","12","0","12","0","12","0","12","1146","968","0","12","0","12","0","12",
"1500000US371190015042","Block Group 2, Census Tract 15.04, Mecklenburg County, North Carolina","1332","409","1245","399","145","112","940","320","0","12","0","12","0","12","0","12","160","176","0","12","160","176","87","135","0","12","15","23","0","12","0","12","0","12","72","134","0","12","0","12","0","12",
"1500000US371190015043","Block Group 3, Census Tract 15.04, Mecklenburg County, North Carolina","1248","606","888","427","232","173","609","326","0","12","0","12","0","12","0","12","47","74","0","12","47","74","360","458","99","158","0","12","0","12","0","12","0","12","261","462","0","12","0","12","0","12",
"1500000US371190015051","Block Group 1, Census Tract 15.05, Mecklenburg County, North Carolina","3563","358","2600","287","1050","268","1353","156","0","12","103","82","0","12","10","16","84","93","0","12","84","93","963","339","412","299","0","12","0","12","0","12","0","12","506","340","45","47","21","31","24","38",
"1500000US371190015071","Block Group 1, Census Tract 15.07, Mecklenburg County, North Carolina","1712","439","339","219","0","12","339","219","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1373","434","472","316","124","119","25","34","0","12","0","12","752","392","0","12","0","12","0","12",
"1500000US371190015072","Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina","1404","385","1253","370","119","85","1117","354","0","12","0","12","0","12","0","12","17","18","0","12","17","18","151","128","70","70","11","26","0","12","0","12","0","12","50","66","20","32","0","12","20","32",
"1500000US371190015073","Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina","1053","361","906","320","56","57","841","316","9","14","0","12","0","12","0","12","0","12","0","12","0","12","147","188","129","188","18","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190015081","Block Group 1, Census Tract 15.08, Mecklenburg County, North Carolina","2535","542","2081","353","820","206","902","303","19","32","65","103","203","188","0","12","72","115","0","12","72","115","454","387","442","380","12","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190015082","Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina","2789","533","2430","481","775","238","1438","435","0","12","71","120","0","12","0","12","146","156","0","12","146","156","359","236","150","149","0","12","0","12","0","12","0","12","168","201","41","67","41","67","0","12",
"1500000US371190015083","Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina","884","326","353","127","41","50","312","124","0","12","0","12","0","12","0","12","0","12","0","12","0","12","531","311","292","304","33","53","0","12","0","12","0","12","206","226","0","12","0","12","0","12",
"1500000US371190015091","Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina","1316","307","1256","295","26","28","1172","313","0","12","0","12","0","12","0","12","58","69","0","12","58","69","60","62","0","12","0","12","0","12","0","12","0","12","10","16","50","50","33","42","17","28",
"1500000US371190015092","Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina","1901","413","1222","251","106","73","1029","230","0","12","62","84","0","12","0","12","25","39","15","23","10","16","679","409","296","278","0","12","0","12","0","12","0","12","383","327","0","12","0","12","0","12",
"1500000US371190015101","Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina","2183","344","1902","295","180","140","1575","332","0","12","142","130","0","12","0","12","5","8","0","12","5","8","281","168","258","164","23","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190015102","Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina","752","216","708","189","122","72","509","173","0","12","51","67","0","12","0","12","26","24","0","12","26","24","44","55","0","12","11","17","0","12","0","12","0","12","33","51","0","12","0","12","0","12",
"1500000US371190016031","Block Group 1, Census Tract 16.03, Mecklenburg County, North Carolina","2213","405","1656","339","987","231","644","213","7","11","0","12","0","12","18","27","0","12","0","12","0","12","557","280","441","303","16","25","0","12","0","12","0","12","71","85","29","48","0","12","29","48",
"1500000US371190016032","Block Group 2, Census Tract 16.03, Mecklenburg County, North Carolina","2211","440","1779","444","718","251","621","236","0","12","342","263","0","12","0","12","98","134","0","12","98","134","432","326","225","244","15","22","0","12","0","12","0","12","173","239","19","26","19","26","0","12",
"1500000US371190016051","Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina","1911","213","1250","223","507","126","493","166","0","12","144","93","0","12","0","12","106","83","0","12","106","83","661","251","84","62","15","24","70","111","0","12","0","12","390","211","102","162","82","131","20","31",
"1500000US371190016061","Block Group 1, Census Tract 16.06, Mecklenburg County, North Carolina","2876","415","1606","368","770","212","446","261","0","12","381","198","0","12","0","12","9","15","0","12","9","15","1270","308","492","277","0","12","0","12","1","2","0","12","777","305","0","12","0","12","0","12",
"1500000US371190016062","Block Group 2, Census Tract 16.06, Mecklenburg County, North Carolina","1613","422","1392","383","470","135","766","361","0","12","121","101","0","12","0","12","35","40","0","12","35","40","221","238","177","222","0","12","0","12","0","12","0","12","44","76","0","12","0","12","0","12",
"1500000US371190016071","Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina","2836","370","1783","283","395","116","1149","284","37","59","83","77","16","25","6","10","97","79","0","12","97","79","1053","358","838","347","16","18","0","12","0","12","0","12","199","200","0","12","0","12","0","12",
"1500000US371190016081","Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina","2682","382","1480","304","306","101","1032","281","0","12","62","62","0","12","0","12","80","87","0","12","80","87","1202","357","387","200","0","12","0","12","0","12","0","12","815","348","0","12","0","12","0","12",
"1500000US371190016082","Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina","1286","243","883","192","329","118","529","140","16","23","0","12","0","12","0","12","9","13","0","12","9","13","403","220","64","64","74","84","9","15","0","12","0","12","236","184","20","30","0","12","20","30",
"1500000US371190016091","Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina","808","232","744","229","82","76","622","222","0","12","0","12","0","12","0","12","40","59","0","12","40","59","64","74","21","25","0","12","0","12","0","12","0","12","43","68","0","12","0","12","0","12",
"1500000US371190016092","Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina","2326","279","1500","234","462","134","762","185","0","12","214","138","0","12","0","12","62","78","0","12","62","78","826","193","508","190","27","43","0","12","0","12","0","12","291","175","0","12","0","12","0","12",
"1500000US371190017011","Block Group 1, Census Tract 17.01, Mecklenburg County, North Carolina","1502","301","1337","260","887","185","363","194","0","12","42","48","0","12","0","12","45","50","0","12","45","50","165","151","58","58","0","12","0","12","0","12","0","12","107","113","0","12","0","12","0","12",
"1500000US371190017012","Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina","2775","546","2295","416","546","204","880","313","0","12","636","316","0","12","0","12","233","224","0","12","233","224","480","355","234","281","0","12","0","12","0","12","0","12","246","245","0","12","0","12","0","12",
"1500000US371190017021","Block Group 1, Census Tract 17.02, Mecklenburg County, North Carolina","1320","424","808","289","466","161","255","228","0","12","57","91","0","12","0","12","30","50","0","12","30","50","512","318","142","108","0","12","0","12","0","12","0","12","370","308","0","12","0","12","0","12",
"1500000US371190017022","Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina","513","170","513","170","369","153","144","102","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190017023","Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina","675","174","573","145","386","122","168","117","0","12","0","12","0","12","0","12","19","29","0","12","19","29","102","108","0","12","0","12","0","12","0","12","0","12","102","108","0","12","0","12","0","12",
"1500000US371190017024","Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina","2997","559","1964","588","405","281","734","299","0","12","690","380","0","12","0","12","135","183","0","12","135","183","1033","313","671","300","28","29","0","12","0","12","0","12","334","260","0","12","0","12","0","12",
"1500000US371190018011","Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina","530","132","430","145","267","104","123","81","5","8","0","12","0","12","0","12","35","34","0","12","35","34","100","62","15","21","20","47","0","12","0","12","0","12","65","72","0","12","0","12","0","12",
"1500000US371190018012","Block Group 2, Census Tract 18.01, Mecklenburg County, North Carolina","344","97","304","81","231","83","41","22","0","12","13","20","0","12","0","12","19","30","0","12","19","30","40","52","40","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190018013","Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina","473","121","447","120","308","88","139","95","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","24","15","16","0","12","0","12","0","12","0","12","11","18","0","12","0","12","0","12",
"1500000US371190018021","Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina","1390","251","1390","251","665","161","413","145","0","12","289","188","0","12","0","12","23","28","0","12","23","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190018022","Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina","1634","245","1516","234","933","147","537","218","0","12","39","44","0","12","0","12","7","12","0","12","7","12","118","127","25","38","0","12","0","12","0","12","0","12","93","122","0","12","0","12","0","12",
"1500000US371190019101","Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina","2569","447","920","260","95","88","791","259","0","12","34","54","0","12","0","12","0","12","0","12","0","12","1649","449","873","385","156","139","0","12","0","12","0","12","620","348","0","12","0","12","0","12",
"1500000US371190019102","Block Group 2, Census Tract 19.10, Mecklenburg County, North Carolina","1367","308","1234","257","332","128","834","272","0","12","68","80","0","12","0","12","0","12","0","12","0","12","133","161","127","160","0","12","0","12","0","12","0","12","6","10","0","12","0","12","0","12",
"1500000US371190019103","Block Group 3, Census Tract 19.10, Mecklenburg County, North Carolina","1866","488","1222","335","297","129","612","268","0","12","304","282","0","12","0","12","9","13","0","12","9","13","644","366","562","391","0","12","0","12","0","12","0","12","82","78","0","12","0","12","0","12",
"1500000US371190019111","Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina","1338","439","1241","412","273","159","798","366","17","22","110","154","0","12","0","12","43","44","0","12","43","44","97","128","73","106","0","12","0","12","0","12","0","12","15","28","9","14","0","12","9","14",
"1500000US371190019112","Block Group 2, Census Tract 19.11, Mecklenburg County, North Carolina","2365","517","1774","457","770","263","956","347","11","20","11","19","0","12","0","12","26","33","0","12","26","33","591","371","222","203","10","17","0","12","0","12","0","12","359","333","0","12","0","12","0","12",
"1500000US371190019113","Block Group 3, Census Tract 19.11, Mecklenburg County, North Carolina","2436","473","1814","430","940","227","817","340","20","23","0","12","0","12","0","12","37","44","0","12","37","44","622","293","116","142","11","18","0","12","0","12","0","12","495","272","0","12","0","12","0","12",
"1500000US371190019121","Block Group 1, Census Tract 19.12, Mecklenburg County, North Carolina","2741","733","1796","700","367","144","819","389","0","12","554","631","0","12","0","12","56","90","0","12","56","90","945","473","740","447","93","138","0","12","0","12","0","12","112","126","0","12","0","12","0","12",
"1500000US371190019122","Block Group 2, Census Tract 19.12, Mecklenburg County, North Carolina","1019","489","426","233","57","67","332","220","0","12","37","75","0","12","0","12","0","12","0","12","0","12","593","493","277","347","43","68","0","12","0","12","0","12","273","385","0","12","0","12","0","12",
"1500000US371190019123","Block Group 3, Census Tract 19.12, Mecklenburg County, North Carolina","838","448","717","413","189","130","504","384","0","12","0","12","0","12","0","12","24","41","0","12","24","41","121","172","1","4","24","41","0","12","0","12","0","12","96","169","0","12","0","12","0","12",
"1500000US371190019124","Block Group 4, Census Tract 19.12, Mecklenburg County, North Carolina","2466","558","1320","462","60","63","1058","394","0","12","161","217","0","12","16","26","25","50","25","50","0","12","1146","526","697","548","44","68","0","12","0","12","0","12","383","284","22","39","22","39","0","12",
"1500000US371190019141","Block Group 1, Census Tract 19.14, Mecklenburg County, North Carolina","1997","421","982","335","151","84","557","223","0","12","155","164","0","12","0","12","119","148","0","12","119","148","1015","374","272","259","0","12","0","12","9","15","0","12","734","363","0","12","0","12","0","12",
"1500000US371190019142","Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina","1743","384","1371","258","996","202","341","204","0","12","20","30","0","12","0","12","14","13","0","12","14","13","372","359","23","36","0","12","0","12","0","12","0","12","349","354","0","12","0","12","0","12",
"1500000US371190019151","Block Group 1, Census Tract 19.15, Mecklenburg County, North Carolina","1122","372","906","272","275","147","595","293","0","12","22","43","0","12","0","12","14","22","0","12","14","22","216","232","67","113","0","12","0","12","0","12","0","12","115","187","34","54","19","30","15","25",
"1500000US371190019152","Block Group 2, Census Tract 19.15, Mecklenburg County, North Carolina","2821","563","2565","542","840","255","1575","529","0","12","27","36","0","12","0","12","123","197","0","12","123","197","256","321","237","317","0","12","19","29","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190019153","Block Group 3, Census Tract 19.15, Mecklenburg County, North Carolina","968","413","608","296","136","106","300","181","0","12","172","219","0","12","0","12","0","12","0","12","0","12","360","333","245","230","0","12","0","12","0","12","0","12","115","218","0","12","0","12","0","12",
"1500000US371190019154","Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina","1541","447","995","346","275","123","686","324","0","12","0","12","0","12","0","12","34","52","0","12","34","52","546","349","524","364","0","12","0","12","0","12","0","12","0","12","22","46","0","12","22","46",
"1500000US371190019161","Block Group 1, Census Tract 19.16, Mecklenburg County, North Carolina","1854","406","1217","284","513","144","682","260","0","12","22","52","0","12","0","12","0","12","0","12","0","12","637","239","119","177","0","12","0","12","0","12","0","12","518","347","0","12","0","12","0","12",
"1500000US371190019162","Block Group 2, Census Tract 19.16, Mecklenburg County, North Carolina","1841","340","1680","346","649","134","912","297","0","12","48","64","0","12","0","12","71","72","0","12","71","72","161","113","92","85","38","43","0","12","0","12","0","12","31","48","0","12","0","12","0","12",
"1500000US371190019171","Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina","2418","547","1551","372","778","211","733","343","40","64","0","12","0","12","0","12","0","12","0","12","0","12","867","409","546","367","21","34","0","12","0","12","0","12","227","260","73","112","65","111","8","14",
"1500000US371190019172","Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina","2129","473","1507","274","1027","248","368","200","0","12","0","12","0","12","0","12","112","101","0","12","112","101","622","448","23","27","18","31","0","12","0","12","0","12","575","442","6","10","0","12","6","10",
"1500000US371190019181","Block Group 1, Census Tract 19.18, Mecklenburg County, North Carolina","451","137","393","119","285","127","108","77","0","12","0","12","0","12","0","12","0","12","0","12","0","12","58","89","0","12","0","12","0","12","0","12","0","12","58","89","0","12","0","12","0","12",
"1500000US371190019182","Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina","2137","351","1684","347","593","188","1042","314","0","12","20","32","0","12","0","12","29","47","0","12","29","47","453","233","304","230","45","57","0","12","0","12","0","12","94","113","10","16","0","12","10","16",
"1500000US371190019183","Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina","1620","505","1352","427","197","85","1097","416","0","12","0","12","0","12","0","12","58","97","0","12","58","97","268","305","0","12","0","12","0","12","0","12","0","12","235","304","33","41","10","15","23","37",
"1500000US371190019191","Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina","1692","395","1179","406","371","226","452","267","0","12","356","225","0","12","0","12","0","12","0","12","0","12","513","265","57","84","16","22","0","12","0","12","0","12","427","257","13","20","0","12","13","20",
"1500000US371190019192","Block Group 2, Census Tract 19.19, Mecklenburg County, North Carolina","1236","325","966","242","544","135","413","247","9","15","0","12","0","12","0","12","0","12","0","12","0","12","270","245","231","239","0","12","0","12","0","12","0","12","39","53","0","12","0","12","0","12",
"1500000US371190019193","Block Group 3, Census Tract 19.19, Mecklenburg County, North Carolina","1398","366","1136","379","290","170","763","327","0","12","0","12","0","12","0","12","83","92","0","12","83","92","262","195","62","95","0","12","0","12","0","12","0","12","143","160","57","66","0","12","57","66",
"1500000US371190019201","Block Group 1, Census Tract 19.20, Mecklenburg County, North Carolina","2680","527","1956","520","324","156","1279","524","30","42","244","191","0","12","0","12","79","84","0","12","79","84","724","439","195","273","220","276","0","12","0","12","0","12","309","275","0","12","0","12","0","12",
