"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"1500000US371190006001","Block Group 1, Census Tract 6, Mecklenburg County, North Carolina","758","164","706","164","450","137","199","118","0","12","0","12","0","12","0","12","57","52","9","15","48","50","52","49","42","47","0","12","0","12","0","12","0","12","10","16","0","12","0","12","0","12",
"1500000US371190006002","Block Group 2, Census Tract 6, Mecklenburg County, North Carolina","2204","293","2156","292","892","191","1031","226","0","12","160","115","0","12","10","15","63","74","0","12","63","74","48","53","0","12","0","12","0","12","0","12","0","12","48","53","0","12","0","12","0","12",
"1500000US371190007001","Block Group 1, Census Tract 7, Mecklenburg County, North Carolina","1001","181","965","177","437","102","487","179","8","15","33","30","0","12","0","12","0","12","0","12","0","12","36","27","33","28","0","12","0","12","0","12","0","12","3","6","0","12","0","12","0","12",
"1500000US371190008001","Block Group 1, Census Tract 8, Mecklenburg County, North Carolina","1989","411","1960","411","378","146","1268","351","0","12","38","46","239","183","0","12","37","52","6","9","31","51","29","29","0","12","12","20","0","12","0","12","0","12","17","20","0","12","0","12","0","12",
"1500000US371190008002","Block Group 2, Census Tract 8, Mecklenburg County, North Carolina","986","222","975","225","47","42","845","227","0","12","6","9","0","12","47","74","30","40","0","12","30","40","11","17","0","12","0","12","0","12","0","12","0","12","11","17","0","12","0","12","0","12",
"1500000US371190009001","Block Group 1, Census Tract 9, Mecklenburg County, North Carolina","510","136","504","135","229","67","249","117","6","9","14","22","0","12","0","12","6","9","0","12","6","9","6","9","0","12","0","12","0","12","0","12","0","12","6","9","0","12","0","12","0","12",
"1500000US371190009002","Block Group 2, Census Tract 9, Mecklenburg County, North Carolina","1315","286","1300","287","463","110","781","238","0","12","50","75","0","12","0","12","6","9","0","12","6","9","15","14","0","12","0","12","0","12","0","12","0","12","15","14","0","12","0","12","0","12",
"1500000US371190010001","Block Group 1, Census Tract 10, Mecklenburg County, North Carolina","1244","183","1244","183","1139","193","14","22","0","12","37","37","0","12","0","12","54","68","0","12","54","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190010002","Block Group 2, Census Tract 10, Mecklenburg County, North Carolina","508","135","508","135","461","122","29","33","0","12","0","12","0","12","0","12","18","29","0","12","18","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190010003","Block Group 3, Census Tract 10, Mecklenburg County, North Carolina","1279","217","1173","239","1032","231","52","54","35","53","7","12","0","12","0","12","47","32","0","12","47","32","106","104","106","104","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190011001","Block Group 1, Census Tract 11, Mecklenburg County, North Carolina","1324","272","1311","273","1033","250","214","148","0","12","0","12","0","12","0","12","64","73","0","12","64","73","13","20","13","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190011002","Block Group 2, Census Tract 11, Mecklenburg County, North Carolina","1667","370","1609","362","1553","361","8","13","0","12","20","18","0","12","19","30","9","11","0","12","9","11","58","40","24","23","0","12","0","12","0","12","0","12","34","35","0","12","0","12","0","12",
"1500000US371190012001","Block Group 1, Census Tract 12, Mecklenburg County, North Carolina","2198","564","1466","459","598","276","731","422","0","12","89","113","0","12","0","12","48","58","0","12","48","58","732","511","33","56","0","12","0","12","0","12","0","12","699","517","0","12","0","12","0","12",
"1500000US371190012002","Block Group 2, Census Tract 12, Mecklenburg County, North Carolina","1101","320","1069","322","510","184","367","155","0","12","192","241","0","12","0","12","0","12","0","12","0","12","32","48","0","12","0","12","0","12","0","12","0","12","32","48","0","12","0","12","0","12",
"1500000US371190012003","Block Group 3, Census Tract 12, Mecklenburg County, North Carolina","1756","266","1740","266","1665","256","63","74","0","12","12","20","0","12","0","12","0","12","0","12","0","12","16","28","16","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190013001","Block Group 1, Census Tract 13, Mecklenburg County, North Carolina","2608","451","2118","370","910","192","1062","320","0","12","85","92","0","12","0","12","61","47","0","12","61","47","490","327","214","144","0","12","0","12","0","12","0","12","260","287","16","27","0","12","16","27",
"1500000US371190013002","Block Group 2, Census Tract 13, Mecklenburg County, North Carolina","931","205","931","205","435","122","482","182","0","12","0","12","0","12","0","12","14","17","0","12","14","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190013003","Block Group 3, Census Tract 13, Mecklenburg County, North Carolina","545","169","508","155","433","157","75","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","37","47","25","39","0","12","0","12","0","12","0","12","0","12","12","26","0","12","12","26",
"1500000US371190014001","Block Group 1, Census Tract 14, Mecklenburg County, North Carolina","1619","308","1368","284","917","229","332","168","39","64","48","36","0","12","0","12","32","41","0","12","32","41","251","161","203","161","29","42","0","12","0","12","0","12","19","24","0","12","0","12","0","12",
"1500000US371190014002","Block Group 2, Census Tract 14, Mecklenburg County, North Carolina","1624","274","1431","245","993","185","286","159","0","12","89","80","0","12","0","12","63","59","0","12","63","59","193","115","51","47","49","51","0","12","0","12","0","12","81","83","12","18","12","18","0","12",
"1500000US371190015041","Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina","3120","800","2238","718","389","220","1672","746","0","12","0","12","0","12","0","12","177","216","0","12","177","216","882","443","781","405","41","60","0","12","0","12","0","12","60","75","0","12","0","12","0","12",
"1500000US371190015042","Block Group 2, Census Tract 15.04, Mecklenburg County, North Carolina","1812","538","1537","457","281","199","971","365","0","12","145","268","0","12","66","109","74","100","0","12","74","100","275","260","7","16","0","12","0","12","0","12","0","12","268","260","0","12","0","12","0","12",
"1500000US371190015043","Block Group 3, Census Tract 15.04, Mecklenburg County, North Carolina","2008","648","1300","553","190","125","996","570","0","12","114","184","0","12","0","12","0","12","0","12","0","12","708","431","118","156","0","12","0","12","0","12","0","12","590","419","0","12","0","12","0","12",
"1500000US371190015051","Block Group 1, Census Tract 15.05, Mecklenburg County, North Carolina","3581","414","2129","345","1006","237","984","265","1","4","72","58","0","12","0","12","66","74","0","12","66","74","1452","410","344","315","0","12","0","12","39","55","0","12","1069","472","0","12","0","12","0","12",
"1500000US371190015071","Block Group 1, Census Tract 15.07, Mecklenburg County, North Carolina","2297","605","458","318","140","202","318","251","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1839","582","615","422","0","12","74","80","0","12","0","12","1064","505","86","110","61","102","25","38",
"1500000US371190015072","Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina","1519","400","1345","399","107","80","1238","397","0","12","0","12","0","12","0","12","0","12","0","12","0","12","174","132","81","70","0","12","57","95","0","12","0","12","14","24","22","36","0","12","22","36",
"1500000US371190015073","Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina","1400","369","1092","333","104","82","960","335","0","12","0","12","0","12","14","23","14","21","0","12","14","21","308","247","144","195","35","54","40","69","0","12","0","12","89","145","0","12","0","12","0","12",
"1500000US371190015081","Block Group 1, Census Tract 15.08, Mecklenburg County, North Carolina","2665","554","1989","476","549","164","1248","451","84","99","108","146","0","12","0","12","0","12","0","12","0","12","676","393","425","327","47","55","0","12","0","12","0","12","204","195","0","12","0","12","0","12",
"1500000US371190015082","Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina","3296","689","2659","624","979","297","1270","532","0","12","129","124","0","12","0","12","281","256","0","12","281","256","637","335","215","228","0","12","0","12","0","12","0","12","386","339","36","62","36","62","0","12",
"1500000US371190015083","Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina","932","380","508","304","59","68","449","297","0","12","0","12","0","12","0","12","0","12","0","12","0","12","424","334","280","303","0","12","0","12","0","12","0","12","112","182","32","51","32","51","0","12",
"1500000US371190015091","Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina","1609","408","1366","311","27","30","1218","342","0","12","19","29","0","12","0","12","102","153","0","12","102","153","243","284","175","273","0","12","0","12","0","12","0","12","37","51","31","45","0","12","31","45",
"1500000US371190015092","Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina","2090","383","1184","276","125","103","953","278","0","12","66","94","0","12","0","12","40","53","10","15","30","44","906","377","496","244","115","132","0","12","0","12","0","12","269","316","26","28","26","28","0","12",
"1500000US371190015101","Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina","2307","408","1940","402","71","79","1534","439","0","12","168","173","0","12","0","12","167","166","0","12","167","166","367","249","310","259","0","12","0","12","0","12","0","12","57","93","0","12","0","12","0","12",
"1500000US371190015102","Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina","940","310","914","304","100","83","612","260","0","12","186","224","0","12","0","12","16","19","0","12","16","19","26","40","0","12","0","12","0","12","0","12","0","12","26","40","0","12","0","12","0","12",
"1500000US371190016031","Block Group 1, Census Tract 16.03, Mecklenburg County, North Carolina","2524","557","1565","345","845","218","686","293","14","19","0","12","0","12","20","32","0","12","0","12","0","12","959","457","771","421","17","22","0","12","0","12","0","12","152","184","19","31","0","12","19","31",
"1500000US371190016032","Block Group 2, Census Tract 16.03, Mecklenburg County, North Carolina","1842","443","1502","312","862","272","373","145","0","12","171","184","0","12","7","11","89","125","0","12","89","125","340","282","213","286","0","12","0","12","0","12","0","12","127","133","0","12","0","12","0","12",
"1500000US371190016051","Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina","1738","201","1261","180","625","114","489","148","0","12","68","51","21","33","0","12","58","64","0","12","58","64","477","163","145","82","0","12","60","92","0","12","0","12","272","167","0","12","0","12","0","12",
"1500000US371190016061","Block Group 1, Census Tract 16.06, Mecklenburg County, North Carolina","2820","667","1722","399","495","175","758","351","0","12","427","199","0","12","1","8","41","37","1","7","40","37","1098","576","379","295","0","12","0","12","0","12","0","12","719","533","0","12","0","12","0","12",
"1500000US371190016062","Block Group 2, Census Tract 16.06, Mecklenburg County, North Carolina","1749","473","994","216","558","154","289","171","0","12","141","128","0","12","0","12","6","11","0","12","6","11","755","407","233","230","18","27","0","12","0","12","0","12","504","333","0","12","0","12","0","12",
"1500000US371190016071","Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina","3277","422","2020","388","432","176","1522","395","0","12","33","52","0","12","12","22","21","27","0","12","21","27","1257","410","471","273","19","19","0","12","0","12","0","12","721","317","46","80","0","12","46","80",
"1500000US371190016081","Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina","2722","486","1597","426","331","112","991","344","0","12","210","216","0","12","10","16","55","69","0","12","55","69","1125","428","310","197","60","96","0","12","0","12","0","12","755","391","0","12","0","12","0","12",
"1500000US371190016082","Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina","1720","298","1393","276","368","151","954","265","0","12","62","58","0","12","0","12","9","13","0","12","9","13","327","209","88","77","54","78","0","12","0","12","0","12","185","177","0","12","0","12","0","12",
"1500000US371190016091","Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina","572","196","542","195","25","33","483","194","0","12","34","53","0","12","0","12","0","12","0","12","0","12","30","26","20","22","10","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190016092","Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina","2871","378","1859","338","435","103","1027","268","0","12","245","161","0","12","0","12","152","116","0","12","152","116","1012","292","613","236","0","12","0","12","0","12","0","12","386","236","13","20","13","20","0","12",
"1500000US371190017011","Block Group 1, Census Tract 17.01, Mecklenburg County, North Carolina","1384","354","1314","324","809","186","400","264","62","86","12","15","0","12","0","12","31","40","0","12","31","40","70","73","29","44","35","57","0","12","0","12","0","12","6","12","0","12","0","12","0","12",
"1500000US371190017012","Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina","3050","575","2018","477","577","197","495","269","0","12","624","407","0","12","0","12","322","235","0","12","322","235","1032","466","353","293","24","37","0","12","0","12","0","12","655","444","0","12","0","12","0","12",
"1500000US371190017021","Block Group 1, Census Tract 17.02, Mecklenburg County, North Carolina","1197","281","964","238","531","156","372","209","0","12","21","33","0","12","0","12","40","64","0","12","40","64","233","157","108","88","0","12","0","12","0","12","0","12","125","131","0","12","0","12","0","12",
"1500000US371190017022","Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina","819","292","710","197","489","145","221","183","0","12","0","12","0","12","0","12","0","12","0","12","0","12","109","151","109","151","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190017023","Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina","858","221","808","234","483","120","304","222","0","12","0","12","0","12","0","12","21","26","16","24","5","9","50","74","50","74","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190017024","Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina","3007","509","1809","529","164","102","1040","520","0","12","347","250","0","12","37","60","221","169","0","12","221","169","1198","365","663","333","8","18","0","12","0","12","0","12","504","276","23","36","0","12","23","36",
"1500000US371190018011","Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina","386","82","341","71","187","65","139","72","2","4","13","21","0","12","0","12","0","12","0","12","0","12","45","43","19","29","26","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190018012","Block Group 2, Census Tract 18.01, Mecklenburg County, North Carolina","353","124","307","110","233","101","33","31","0","12","16","24","0","12","0","12","25","38","0","12","25","38","46","54","46","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190018013","Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina","609","166","572","166","306","96","266","135","0","12","0","12","0","12","0","12","0","12","0","12","0","12","37","29","24","22","0","12","0","12","0","12","0","12","13","21","0","12","0","12","0","12",
"1500000US371190018021","Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina","1335","284","1224","207","858","170","204","129","0","12","147","143","0","12","0","12","15","21","0","12","15","21","111","170","0","12","0","12","0","12","0","12","0","12","111","170","0","12","0","12","0","12",
"1500000US371190018022","Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina","1655","281","1571","297","1079","195","405","245","12","19","51","59","0","12","0","12","24","23","0","12","24","23","84","74","76","72","0","12","0","12","0","12","0","12","0","12","8","12","0","12","8","12",
"1500000US371190019101","Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina","2129","418","945","293","146","90","670","238","36","40","0","12","0","12","0","12","93","161","0","12","93","161","1184","352","463","213","61","72","0","12","0","12","0","12","527","256","133","153","72","117","61","99",
"1500000US371190019102","Block Group 2, Census Tract 19.10, Mecklenburg County, North Carolina","1744","350","1400","266","291","109","850","275","0","12","259","163","0","12","0","12","0","12","0","12","0","12","344","273","156","162","0","12","36","55","0","12","0","12","152","227","0","12","0","12","0","12",
"1500000US371190019103","Block Group 3, Census Tract 19.10, Mecklenburg County, North Carolina","2044","603","1551","560","178","79","684","364","0","12","645","435","0","12","0","12","44","39","0","12","44","39","493","287","281","250","0","12","0","12","0","12","0","12","212","189","0","12","0","12","0","12",
"1500000US371190019111","Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina","1304","281","1026","257","382","148","457","226","12","21","125","156","0","12","0","12","50","51","0","12","50","51","278","172","210","156","0","12","0","12","0","12","0","12","49","54","19","22","8","13","11","17",
"1500000US371190019112","Block Group 2, Census Tract 19.11, Mecklenburg County, North Carolina","2402","471","1990","488","454","219","1320","478","0","12","216","179","0","12","0","12","0","12","0","12","0","12","412","316","141","141","0","12","0","12","0","12","0","12","271","276","0","12","0","12","0","12",
"1500000US371190019113","Block Group 3, Census Tract 19.11, Mecklenburg County, North Carolina","2214","514","1583","487","786","308","711","373","0","12","0","12","0","12","9","19","77","77","0","12","77","77","631","346","211","156","0","12","0","12","0","12","0","12","409","305","11","16","11","16","0","12",
"1500000US371190019121","Block Group 1, Census Tract 19.12, Mecklenburg County, North Carolina","3598","805","3189","809","313","185","1466","521","0","12","1297","807","0","12","72","131","41","63","0","12","41","63","409","278","159","169","13","21","0","12","0","12","0","12","237","215","0","12","0","12","0","12",
"1500000US371190019122","Block Group 2, Census Tract 19.12, Mecklenburg County, North Carolina","1239","649","706","454","53","60","604","412","0","12","49","75","0","12","0","12","0","12","0","12","0","12","533","478","0","12","0","12","0","12","0","12","0","12","533","478","0","12","0","12","0","12",
"1500000US371190019123","Block Group 3, Census Tract 19.12, Mecklenburg County, North Carolina","335","162","335","162","94","82","206","141","0","12","0","12","0","12","0","12","35","60","0","12","35","60","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190019124","Block Group 4, Census Tract 19.12, Mecklenburg County, North Carolina","3139","929","2578","927","156","183","2251","909","51","82","38","53","0","12","0","12","82","126","82","126","0","12","561","379","110","188","0","12","0","12","0","12","0","12","402","322","49","74","49","74","0","12",
"1500000US371190019141","Block Group 1, Census Tract 19.14, Mecklenburg County, North Carolina","1707","413","1132","397","228","106","516","144","0","12","155","238","0","12","0","12","233","259","0","12","233","259","575","281","177","207","0","12","0","12","5","11","0","12","360","174","33","54","33","54","0","12",
"1500000US371190019142","Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina","1564","241","1439","222","1089","248","131","84","0","12","211","240","0","12","0","12","8","14","0","12","8","14","125","121","21","34","0","12","0","12","0","12","0","12","104","125","0","12","0","12","0","12",
"1500000US371190019151","Block Group 1, Census Tract 19.15, Mecklenburg County, North Carolina","1606","634","1288","491","318","199","901","495","0","12","33","67","0","12","0","12","36","52","0","12","36","52","318","406","297","404","0","12","0","12","0","12","0","12","0","12","21","33","13","20","8","13",
"1500000US371190019152","Block Group 2, Census Tract 19.15, Mecklenburg County, North Carolina","2921","686","2457","671","308","183","2004","680","0","12","26","40","0","12","0","12","119","128","0","12","119","128","464","457","267","343","0","12","197","337","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US371190019153","Block Group 3, Census Tract 19.15, Mecklenburg County, North Carolina","1072","480","562","296","152","123","410","265","0","12","0","12","0","12","0","12","0","12","0","12","0","12","510","383","90","107","0","12","0","12","0","12","0","12","420","366","0","12","0","12","0","12",
"1500000US371190019154","Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina","1591","550","735","488","171","129","442","344","0","12","0","12","0","12","0","12","122","206","0","12","122","206","856","467","301","392","0","12","0","12","0","12","0","12","481","460","74","102","0","12","74","102",
"1500000US371190019161","Block Group 1, Census Tract 19.16, Mecklenburg County, North Carolina","2547","550","1498","418","529","146","698","308","0","12","262","359","0","12","0","12","9","13","0","12","9","13","1049","528","132","154","0","12","0","12","0","12","0","12","917","555","0","12","0","12","0","12",
"1500000US371190019162","Block Group 2, Census Tract 19.16, Mecklenburg County, North Carolina","2077","415","1839","399","717","160","992","362","0","12","106","97","0","12","0","12","24","26","0","12","24","26","238","171","198","169","17","27","0","12","0","12","0","12","23","34","0","12","0","12","0","12",
"1500000US371190019171","Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina","2256","472","1329","351","492","166","714","349","0","12","86","111","0","12","0","12","37","56","0","12","37","56","927","395","178","135","0","12","7","11","0","12","0","12","742","387","0","12","0","12","0","12",
"1500000US371190019172","Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina","2364","541","1810","429","865","290","879","433","0","12","0","12","0","12","0","12","66","77","0","12","66","77","554","441","111","91","0","12","0","12","0","12","0","12","443","437","0","12","0","12","0","12",
"1500000US371190019181","Block Group 1, Census Tract 19.18, Mecklenburg County, North Carolina","513","179","435","155","254","109","181","111","0","12","0","12","0","12","0","12","0","12","0","12","0","12","78","86","40","63","0","12","0","12","0","12","0","12","38","59","0","12","0","12","0","12",
"1500000US371190019182","Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina","2518","378","1835","369","472","180","1300","385","63","83","0","12","0","12","0","12","0","12","0","12","0","12","683","293","287","261","0","12","0","12","0","12","0","12","383","273","13","22","0","12","13","22",
"1500000US371190019183","Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina","1419","358","1078","270","129","78","949","261","0","12","0","12","0","12","0","12","0","12","0","12","0","12","341","278","64","82","0","12","0","12","0","12","0","12","277","253","0","12","0","12","0","12",
"1500000US371190019191","Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina","1384","370","883","254","389","190","102","65","0","12","325","193","0","12","0","12","67","107","0","12","67","107","501","295","242","190","15","25","56","90","0","12","0","12","175","161","13","21","0","12","13","21",
"1500000US371190019192","Block Group 2, Census Tract 19.19, Mecklenburg County, North Carolina","1311","419","1160","373","441","143","665","375","22","37","15","25","0","12","0","12","17","27","0","12","17","27","151","190","140","188","0","12","0","12","0","12","0","12","11","19","0","12","0","12","0","12",
"1500000US371190019193","Block Group 3, Census Tract 19.19, Mecklenburg County, North Carolina","1659","421","951","346","302","146","537","255","5","7","0","12","0","12","0","12","107","123","0","12","107","123","708","297","7","11","0","12","0","12","0","12","0","12","656","310","45","54","0","12","45","54",
