"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"1500000US371190004011","Block Group 1, Census Tract 4.01, Mecklenburg County, North Carolina","1722","279","1702","282","1383","275","212","102","0","13","84","69","0","13","0","13","23","26","0","13","23","26","20","22","20","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190004021","Block Group 1, Census Tract 4.02, Mecklenburg County, North Carolina","958","246","943","245","830","239","51","49","0","13","36","29","0","13","0","13","26","41","0","13","26","41","15","16","8","12","0","13","0","13","0","13","0","13","7","11","0","13","0","13","0","13",
"1500000US371190004022","Block Group 2, Census Tract 4.02, Mecklenburg County, North Carolina","1215","350","1182","346","1025","357","54","57","0","13","10","15","0","13","0","13","93","81","0","13","93","81","33","35","33","35","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190005011","Block Group 1, Census Tract 5.01, Mecklenburg County, North Carolina","348","187","276","171","260","170","0","13","0","13","0","13","0","13","16","26","0","13","0","13","0","13","72","79","72","79","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190005012","Block Group 2, Census Tract 5.01, Mecklenburg County, North Carolina","1773","323","1718","313","956","245","725","186","3","6","7","14","0","13","0","13","27","34","0","13","27","34","55","44","37","33","12","27","0","13","6","14","0","13","0","13","0","13","0","13","0","13",
"1500000US371190005021","Block Group 1, Census Tract 5.02, Mecklenburg County, North Carolina","1291","599","1051","579","783","601","207","166","0","13","47","52","0","13","0","13","14","22","0","13","14","22","240","201","213","200","27","42","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190005031","Block Group 1, Census Tract 5.03, Mecklenburg County, North Carolina","1917","408","1756","383","1083","358","567","285","0","13","0","13","0","13","0","13","106","87","54","85","52","85","161","159","20","33","0","13","0","13","0","13","0","13","11","20","130","153","130","153","0","13",
"1500000US371190005032","Block Group 2, Census Tract 5.03, Mecklenburg County, North Carolina","154","101","154","101","123","86","31","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190006001","Block Group 1, Census Tract 6, Mecklenburg County, North Carolina","1629","360","1585","371","640","162","797","303","0","13","92","102","0","13","0","13","56","73","0","13","56","73","44","61","0","13","0","13","0","13","0","13","0","13","44","61","0","13","0","13","0","13",
"1500000US371190006002","Block Group 2, Census Tract 6, Mecklenburg County, North Carolina","510","161","500","162","299","143","85","52","0","13","93","68","0","13","11","17","12","16","0","13","12","16","10","19","0","13","0","13","0","13","0","13","0","13","10","19","0","13","0","13","0","13",
"1500000US371190006003","Block Group 3, Census Tract 6, Mecklenburg County, North Carolina","820","304","778","292","462","249","281","135","0","13","5","7","0","13","0","13","30","36","0","13","30","36","42","41","31","42","0","13","0","13","0","13","0","13","11","18","0","13","0","13","0","13",
"1500000US371190007001","Block Group 1, Census Tract 7, Mecklenburg County, North Carolina","622","172","584","167","422","131","136","141","0","13","26","33","0","13","0","13","0","13","0","13","0","13","38","30","34","29","0","13","0","13","0","13","0","13","4","6","0","13","0","13","0","13",
"1500000US371190007002","Block Group 2, Census Tract 7, Mecklenburg County, North Carolina","437","68","428","66","126","51","250","45","13","20","39","36","0","13","0","13","0","13","0","13","0","13","9","12","6","11","0","13","0","13","0","13","0","13","0","13","3","5","3","5","0","13",
"1500000US371190008001","Block Group 1, Census Tract 8, Mecklenburg County, North Carolina","2140","513","2112","512","509","180","1357","471","0","13","65","88","135","106","0","13","46","58","9","14","37","57","28","26","0","13","13","20","0","13","0","13","0","13","15","17","0","13","0","13","0","13",
"1500000US371190008002","Block Group 2, Census Tract 8, Mecklenburg County, North Carolina","984","252","972","255","125","85","811","255","0","13","6","10","0","13","0","13","30","35","0","13","30","35","12","20","0","13","0","13","0","13","0","13","0","13","12","20","0","13","0","13","0","13",
"1500000US371190009001","Block Group 1, Census Tract 9, Mecklenburg County, North Carolina","460","113","460","113","231","71","207","106","5","8","11","16","0","13","0","13","6","8","0","13","6","8","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190009002","Block Group 2, Census Tract 9, Mecklenburg County, North Carolina","1331","328","1250","304","573","214","613","251","0","13","57","78","0","13","0","13","7","11","0","13","7","11","81","92","5","9","44","65","0","13","0","13","0","13","16","18","16","23","16","23","0","13",
"1500000US371190010001","Block Group 1, Census Tract 10, Mecklenburg County, North Carolina","1220","211","1179","203","1131","204","13","20","0","13","22","28","0","13","0","13","13","22","0","13","13","22","41","67","0","13","0","13","0","13","0","13","0","13","41","67","0","13","0","13","0","13",
"1500000US371190010002","Block Group 2, Census Tract 10, Mecklenburg County, North Carolina","387","112","387","112","339","98","30","33","0","13","0","13","0","13","0","13","18","27","0","13","18","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190010003","Block Group 3, Census Tract 10, Mecklenburg County, North Carolina","1323","313","1223","354","942","224","188","238","0","13","42","39","0","13","0","13","51","30","0","13","51","30","100","101","79","98","0","13","0","13","0","13","0","13","0","13","21","28","21","28","0","13",
"1500000US371190011001","Block Group 1, Census Tract 11, Mecklenburg County, North Carolina","1598","425","1524","420","1382","388","8","12","0","13","114","152","0","13","16","25","4","6","0","13","4","6","74","77","17","16","0","13","0","13","0","13","0","13","57","73","0","13","0","13","0","13",
"1500000US371190011002","Block Group 2, Census Tract 11, Mecklenburg County, North Carolina","372","115","359","116","354","118","0","13","0","13","0","13","0","13","0","13","5","8","5","8","0","13","13","20","13","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190011003","Block Group 3, Census Tract 11, Mecklenburg County, North Carolina","1427","517","1427","517","1128","509","224","140","0","13","0","13","0","13","0","13","75","72","0","13","75","72","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190012001","Block Group 1, Census Tract 12, Mecklenburg County, North Carolina","1981","710","1228","591","538","270","632","514","0","13","9","76","0","13","0","13","49","59","0","13","49","59","753","569","0","13","0","13","0","13","0","13","0","13","682","538","71","117","71","117","0","13",
"1500000US371190012002","Block Group 2, Census Tract 12, Mecklenburg County, North Carolina","1101","310","1069","306","640","282","361","172","0","13","68","109","0","13","0","13","0","13","0","13","0","13","32","51","0","13","0","13","0","13","0","13","0","13","32","51","0","13","0","13","0","13",
"1500000US371190012003","Block Group 3, Census Tract 12, Mecklenburg County, North Carolina","1747","357","1734","356","1552","297","63","87","0","13","119","158","0","13","0","13","0","13","0","13","0","13","13","22","13","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190013001","Block Group 1, Census Tract 13, Mecklenburg County, North Carolina","2568","560","2033","398","1054","308","869","338","0","13","53","78","0","13","0","13","57","40","0","13","57","40","535","403","192","129","0","13","0","13","0","13","0","13","343","378","0","13","0","13","0","13",
"1500000US371190013002","Block Group 2, Census Tract 13, Mecklenburg County, North Carolina","946","240","928","239","414","145","497","194","0","13","17","29","0","13","0","13","0","13","0","13","0","13","18","19","0","13","0","13","0","13","0","13","0","13","8","13","10","15","10","15","0","13",
"1500000US371190013003","Block Group 3, Census Tract 13, Mecklenburg County, North Carolina","710","276","695","288","503","205","101","86","0","13","53","79","0","13","38","57","0","13","0","13","0","13","15","33","0","13","0","13","0","13","0","13","0","13","0","13","15","33","0","13","15","33",
"1500000US371190014001","Block Group 1, Census Tract 14, Mecklenburg County, North Carolina","1614","316","1396","310","886","232","410","217","27","43","52","49","0","13","0","13","21","29","0","13","21","29","218","135","173","132","28","45","0","13","0","13","0","13","17","23","0","13","0","13","0","13",
"1500000US371190014002","Block Group 2, Census Tract 14, Mecklenburg County, North Carolina","1809","530","1592","465","983","368","411","194","0","13","75","76","0","13","0","13","123","105","0","13","123","105","217","145","17","36","108","100","0","13","0","13","0","13","82","86","10","11","5","8","5","8",
"1500000US371190015041","Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina","3406","1643","2535","1592","345","232","2012","1586","0","13","0","13","0","13","0","13","178","177","0","13","178","177","871","411","763","379","48","62","0","13","0","13","0","13","60","73","0","13","0","13","0","13",
"1500000US371190015042","Block Group 2, Census Tract 15.04, Mecklenburg County, North Carolina","2165","798","1905","703","266","206","1004","352","0","13","471","541","0","13","110","166","54","66","15","24","39","46","260","280","8","19","0","13","0","13","0","13","0","13","252","280","0","13","0","13","0","13",
"1500000US371190015043","Block Group 3, Census Tract 15.04, Mecklenburg County, North Carolina","1848","735","1263","633","183","110","913","574","0","13","69","179","0","13","0","13","98","152","0","13","98","152","585","512","99","141","0","13","0","13","0","13","0","13","486","498","0","13","0","13","0","13",
"1500000US371190015051","Block Group 1, Census Tract 15.05, Mecklenburg County, North Carolina","1243","413","1081","373","523","319","486","226","2","4","70","60","0","13","0","13","0","13","0","13","0","13","162","181","3","7","0","13","0","13","40","58","0","13","119","163","0","13","0","13","0","13",
"1500000US371190015052","Block Group 2, Census Tract 15.05, Mecklenburg County, North Carolina","2888","917","793","189","359","123","357","222","0","13","29","46","0","13","0","13","48","59","0","13","48","59","2095","887","313","284","0","13","0","13","0","13","0","13","1277","652","505","647","505","647","0","13",
"1500000US371190015071","Block Group 1, Census Tract 15.07, Mecklenburg County, North Carolina","2673","658","516","447","108","154","408","417","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2157","545","721","417","0","13","29","49","0","13","0","13","1079","495","328","394","285","387","43","66",
"1500000US371190015072","Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina","1420","507","1185","481","245","125","940","474","0","13","0","13","0","13","0","13","0","13","0","13","0","13","235","162","36","65","0","13","36","73","0","13","0","13","162","146","1","3","1","3","0","13",
"1500000US371190015073","Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina","1209","393","1033","399","83","83","921","395","0","13","0","13","0","13","16","26","13","22","0","13","13","22","176","165","3","13","0","13","57","104","0","13","0","13","116","135","0","13","0","13","0","13",
"1500000US371190015081","Block Group 1, Census Tract 15.08, Mecklenburg County, North Carolina","2740","804","2146","729","631","220","1421","719","94","88","0","13","0","13","0","13","0","13","0","13","0","13","594","408","350","347","39","44","0","13","0","13","0","13","205","205","0","13","0","13","0","13",
"1500000US371190015082","Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina","3132","603","2270","545","730","321","1318","477","0","13","93","118","0","13","0","13","129","144","0","13","129","144","862","300","258","225","0","13","0","13","0","13","0","13","490","372","114","126","114","126","0","13",
"1500000US371190015083","Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina","704","338","359","302","15","27","344","302","0","13","0","13","0","13","0","13","0","13","0","13","0","13","345","281","143","232","0","13","0","13","0","13","0","13","174","179","28","46","28","46","0","13",
"1500000US371190015091","Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina","1527","458","1325","304","43","43","1234","276","0","13","18","29","0","13","0","13","30","143","0","13","30","143","202","262","170","251","0","13","0","13","0","13","0","13","32","46","0","13","0","13","0","13",
"1500000US371190015092","Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina","2477","1103","1591","1035","80","89","1477","1038","0","13","8","12","0","13","0","13","26","39","0","13","26","39","886","409","319","219","109","126","0","13","0","13","0","13","329","301","129","168","129","168","0","13",
"1500000US371190015101","Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina","2444","697","2132","708","109","99","1712","689","0","13","151","184","0","13","0","13","160","167","0","13","160","167","312","211","112","146","0","13","0","13","0","13","0","13","200","190","0","13","0","13","0","13",
"1500000US371190015102","Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina","993","242","993","242","129","115","526","270","0","13","338","264","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190016031","Block Group 1, Census Tract 16.03, Mecklenburg County, North Carolina","2059","708","1851","724","907","305","844","633","0","13","22","34","0","13","6","9","72","101","0","13","72","101","208","136","34","50","0","13","0","13","0","13","0","13","174","141","0","13","0","13","0","13",
"1500000US371190016032","Block Group 2, Census Tract 16.03, Mecklenburg County, North Carolina","993","327","708","266","203","149","496","245","9","14","0","13","0","13","0","13","0","13","0","13","0","13","285","240","88","116","27","34","0","13","0","13","0","13","25","39","145","203","127","203","18","28",
"1500000US371190016033","Block Group 3, Census Tract 16.03, Mecklenburg County, North Carolina","1479","580","936","396","618","203","117","127","0","13","201","301","0","13","0","13","0","13","0","13","0","13","543","401","420","410","0","13","0","13","0","13","0","13","123","147","0","13","0","13","0","13",
"1500000US371190016051","Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina","1771","313","1307","296","594","131","534","247","0","13","93","116","19","34","0","13","67","75","0","13","67","75","464","183","127","61","0","13","55","86","0","13","0","13","282","197","0","13","0","13","0","13",
"1500000US371190016061","Block Group 1, Census Tract 16.06, Mecklenburg County, North Carolina","2861","616","1929","439","595","221","820","315","0","13","426","192","0","13","41","54","47","43","2","8","45","44","932","479","300","249","0","13","0","13","0","13","0","13","615","458","17","40","17","40","0","13",
"1500000US371190016062","Block Group 2, Census Tract 16.06, Mecklenburg County, North Carolina","1739","397","1038","255","484","141","260","194","0","13","285","216","0","13","0","13","9","17","0","13","9","17","701","313","83","111","54","83","6","12","0","13","0","13","558","284","0","13","0","13","0","13",
"1500000US371190016071","Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina","2947","460","1910","337","325","123","1505","320","0","13","56","80","0","13","11","14","13","20","0","13","13","20","1037","345","244","181","11","13","0","13","0","13","0","13","757","327","25","52","0","13","25","52",
"1500000US371190016081","Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina","2579","531","1414","417","292","109","847","386","0","13","224","209","0","13","9","15","42","62","0","13","42","62","1165","477","460","272","59","93","0","13","0","13","0","13","646","408","0","13","0","13","0","13",
"1500000US371190016082","Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina","1802","439","1499","393","345","151","962","317","0","13","65","63","0","13","127","206","0","13","0","13","0","13","303","211","79","85","41","61","0","13","0","13","0","13","183","185","0","13","0","13","0","13",
"1500000US371190016091","Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina","563","215","552","213","25","31","494","210","0","13","33","50","0","13","0","13","0","13","0","13","0","13","11","16","0","13","11","16","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190016092","Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina","2593","445","1457","314","367","70","859","282","0","13","113","143","0","13","0","13","118","69","0","13","118","69","1136","401","506","250","0","13","0","13","0","13","0","13","497","283","133","191","133","191","0","13",
"1500000US371190017011","Block Group 1, Census Tract 17.01, Mecklenburg County, North Carolina","1759","421","1582","365","1077","326","390","223","60","93","12","17","0","13","0","13","43","65","8","12","35","64","177","207","20","33","25","41","0","13","0","13","0","13","132","199","0","13","0","13","0","13",
"1500000US371190017012","Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina","2393","465","1413","504","484","180","502","292","0","13","349","417","0","13","0","13","78","85","0","13","78","85","980","497","270","237","23","41","0","13","0","13","0","13","687","488","0","13","0","13","0","13",
"1500000US371190017021","Block Group 1, Census Tract 17.02, Mecklenburg County, North Carolina","1289","492","1122","469","653","388","396","272","0","13","24","35","0","13","0","13","49","55","22","34","27","58","167","152","0","13","0","13","0","13","0","13","0","13","167","152","0","13","0","13","0","13",
"1500000US371190017022","Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina","903","470","813","442","635","426","178","154","0","13","0","13","0","13","0","13","0","13","0","13","0","13","90","115","90","115","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190017023","Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina","1075","325","918","292","447","141","446","275","0","13","0","13","0","13","0","13","25","30","11","24","14","17","157","173","39","59","0","13","0","13","0","13","0","13","0","13","118","185","118","185","0","13",
"1500000US371190017024","Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina","3730","979","1653","540","90","71","1070","514","0","13","300","288","0","13","42","67","151","138","0","13","151","138","2077","1018","477","329","8","18","0","13","0","13","0","13","1573","984","19","32","0","13","19","32",
"1500000US371190018011","Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina","383","114","361","105","187","83","161","87","0","13","13","19","0","13","0","13","0","13","0","13","0","13","22","28","0","13","22","28","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190018012","Block Group 2, Census Tract 18.01, Mecklenburg County, North Carolina","263","100","247","96","220","94","27","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","16","19","16","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US371190018013","Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina","662","168","627","166","320","124","307","144","0","13","0","13","0","13","0","13","0","13","0","13","0","13","35","28","24","22","0","13","0","13","0","13","0","13","11","18","0","13","0","13","0","13",
"1500000US371190018021","Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina","1659","581","1523","570","863","270","555","489","0","13","97","97","0","13","0","13","8","16","0","13","8","16","136","196","0","13","0","13","0","13","0","13","0","13","136","196","0","13","0","13","0","13",
"1500000US371190018022","Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina","1836","349","1704","363","1101","246","464","256","26","36","95","104","0","13","0","13","18","22","0","13","18","22","132","98","124","101","0","13","0","13","0","13","0","13","0","13","8","12","0","13","8","12",
"1500000US371190019101","Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina","2006","470","962","342","116","78","708","284","39","39","0","13","0","13","0","13","99","159","0","13","99","159","1044","406","223","184","21","32","0","13","0","13","0","13","508","225","292","300","228","285","64","101",
"1500000US371190019102","Block Group 2, Census Tract 19.10, Mecklenburg County, North Carolina","1725","440","1417","340","244","132","737","346","0","13","436","210","0","13","0","13","0","13","0","13","0","13","308","260","141","159","0","13","33","52","0","13","0","13","134","205","0","13","0","13","0","13",
"1500000US371190019103","Block Group 3, Census Tract 19.10, Mecklenburg County, North Carolina","1750","581","1279","494","148","78","606","333","0","13","484","388","0","13","0","13","41","39","0","13","41","39","471","282","145","151","0","13","0","13","0","13","0","13","326","241","0","13","0","13","0","13",
"1500000US371190019111","Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina","1229","401","936","347","321","131","369","251","11","18","186","223","0","13","0","13","49","66","0","13","49","66","293","200","126","107","0","13","0","13","0","13","0","13","143","159","24","30","13","21","11","20",
"1500000US371190019112","Block Group 2, Census Tract 19.11, Mecklenburg County, North Carolina","2418","978","2074","976","327","162","1490","933","0","13","257","257","0","13","0","13","0","13","0","13","0","13","344","244","133","165","1","2","0","13","0","13","0","13","204","194","6","12","6","12","0","13",
"1500000US371190019113","Block Group 3, Census Tract 19.11, Mecklenburg County, North Carolina","2479","784","2067","638","911","288","950","531","0","13","66","101","0","13","17","29","123","103","0","13","123","103","412","303","114","105","0","13","0","13","0","13","0","13","279","315","19","17","19","17","0","13",
"1500000US371190019141","Block Group 1, Census Tract 19.14, Mecklenburg County, North Carolina","2115","987","1536","973","209","106","1173","966","0","13","102","175","0","13","0","13","52","69","0","13","52","69","579","309","145","172","0","13","0","13","0","13","0","13","405","233","29","44","29","44","0","13",
"1500000US371190019142","Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina","1891","447","1682","379","1294","337","126","84","0","13","194","232","0","13","0","13","68","82","0","13","68","82","209","155","24","37","0","13","0","13","0","13","0","13","83","95","102","122","102","122","0","13",
"1500000US371190019161","Block Group 1, Census Tract 19.16, Mecklenburg County, North Carolina","2047","570","1382","457","569","248","464","237","0","13","339","382","0","13","0","13","10","16","0","13","10","16","665","438","171","176","0","13","0","13","0","13","0","13","494","407","0","13","0","13","0","13",
"1500000US371190019162","Block Group 2, Census Tract 19.16, Mecklenburg County, North Carolina","2314","619","2024","599","751","264","1177","550","0","13","69","80","0","13","0","13","27","31","0","13","27","31","290","223","236","214","38","60","0","13","0","13","0","13","15","22","1","3","0","13","1","3",
"1500000US371190019171","Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina","2198","450","1338","385","684","243","522","298","0","13","93","125","0","13","0","13","39","59","0","13","39","59","860","339","158","121","0","13","6","10","0","13","0","13","696","306","0","13","0","13","0","13",
"1500000US371190019172","Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina","2143","457","1680","438","882","422","731","395","0","13","0","13","0","13","0","13","67","71","0","13","67","71","463","266","169","116","0","13","0","13","0","13","0","13","229","210","65","106","65","106","0","13",
"1500000US371190019181","Block Group 1, Census Tract 19.18, Mecklenburg County, North Carolina","408","174","338","146","188","85","150","110","0","13","0","13","0","13","0","13","0","13","0","13","0","13","70","85","40","64","0","13","0","13","0","13","0","13","30","53","0","13","0","13","0","13",
"1500000US371190019182","Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina","2492","462","1891","480","344","130","1323","403","65","78","159","239","0","13","0","13","0","13","0","13","0","13","601","286","184","214","29","35","11","20","0","13","0","13","355","249","22","27","0","13","22","27",
"1500000US371190019183","Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina","1595","527","953","264","151","77","802","270","0","13","0","13","0","13","0","13","0","13","0","13","0","13","642","482","62","74","0","13","0","13","0","13","0","13","324","262","256","406","256","406","0","13",
